execution	cohort	cohort_sort	dependence	dependence_sort	dependence_type	independence	model	model_sort	model_adjustment	model_context	model_note
0	male_age_high	9	bipolar_control_case_strict	1	logistic	age;body;region;season;oestradiol_imputation	3	3	adjust	marginal	adjust marginal oestradiol
0	male_age_high	9	bipolar_control_case_strict	1	logistic	age;body;region;season;oestradiol_bioavailable_imputation	4	4	adjust	marginal	adjust marginal oestradiol bioavailable
0	male_age_high	9	bipolar_control_case_strict	1	logistic	age;body;region;season;oestradiol_free_imputation	5	5	adjust	marginal	adjust marginal oestradiol free
0	male_age_high	9	bipolar_control_case_strict	1	logistic	age;body;region;season;testosterone_imputation	6	6	adjust	marginal	adjust marginal testosterone
0	male_age_high	9	bipolar_control_case_strict	1	logistic	age;body;region;season;testosterone_bioavailable_imputation	7	7	adjust	marginal	adjust marginal testosterone bioavailable
0	male_age_high	9	bipolar_control_case_strict	1	logistic	age;body;region;season;testosterone_free_imputation	8	8	adjust	marginal	adjust marginal testosterone free
0	male_age_high	9	bipolar_control_case_strict	1	logistic	age;body;region;season;steroid_globulin_imputation	9	9	adjust	marginal	adjust marginal steroid globulin
0	male_age_high	9	bipolar_control_case_strict	1	logistic	age;body;region;season;albumin_imputation	10	10	adjust	marginal	adjust marginal albumin
0	male_age_high	9	bipolar_control_case_strict	1	logistic	oestradiol_imputation;testosterone_imputation;steroid_globulin_imputation;albumin_imputation	11	11	unadjust	joint	unadjust joint
0	male_age_high	9	bipolar_control_case_strict	1	logistic	oestradiol_imputation	12	12	unadjust	marginal	marginal unadjust oestradiol
0	male_age_high	9	bipolar_control_case_strict	1	logistic	oestradiol_bioavailable_imputation	13	13	unadjust	marginal	unadjust marginal oestradiol bioavailable
0	male_age_high	9	bipolar_control_case_strict	1	logistic	oestradiol_free_imputation	14	14	unadjust	marginal	unadjust marginal oestradiol free
0	male_age_high	9	bipolar_control_case_strict	1	logistic	testosterone_imputation	15	15	unadjust	marginal	unadjust marginal testosterone
0	male_age_high	9	bipolar_control_case_strict	1	logistic	testosterone_bioavailable_imputation	16	16	unadjust	marginal	unadjust marginal testosterone bioavailable
0	male_age_high	9	bipolar_control_case_strict	1	logistic	testosterone_free_imputation	17	17	unadjust	marginal	unadjust marginal testosterone free
0	male_age_high	9	bipolar_control_case_strict	1	logistic	steroid_globulin_imputation	18	18	unadjust	marginal	unadjust marginal steroid globulin
0	male_age_high	9	bipolar_control_case_strict	1	logistic	albumin_imputation	19	19	unadjust	marginal	unadjust marginal albumin
