phenotype_primary	design	study_primary	study_secondary	summary_error	summary_interval	variants	correlation	standard_error	interval_95	confidence_95_range	probability	confidence_95_low	confidence_95_high	confidence_95_not_one	confidence_95_not_zero	correlation_absolute	cohort	model	phenotype_secondary	interval_99	dependence_type	model_context	model_adjustment	variable
alcohol_quantity	primaries_against_oestradiol_logistic	30643251_liu_2019_alcohol_all	female_menstruation_regular_joint_1_oestradiol_detection	-0.177 (0.1494)	(rg: -0.177; 95% CI: -0.4698 ... 0.1158)	1173300.0	-0.177	0.1494	0.292824	-0.4698 ... 0.1158	0.2361	-0.469824	0.115824	1.0	0.0	0.177	female_menstruation_regular	joint_1	oestradiol_detection	0.38485440000000004	linear	joint	adjust	oestradiol_detection
alcohol_quantity	primaries_against_oestradiol_logistic	30643251_liu_2019_alcohol_all	female_menstruation_regular_unadjust_oestradiol_detection	-0.0654 (0.0935)	(rg: -0.0654; 95% CI: -0.2487 ... 0.1179)	1173300.0	-0.0654	0.0935	0.18326	-0.2487 ... 0.1179	0.4844	-0.24866	0.11786	1.0	0.0	0.0654	female_menstruation_regular	unadjust	oestradiol_detection	0.24085600000000001	linear	joint	unadjust	oestradiol_detection
alcohol_quantity	primaries_against_oestradiol_logistic	30643251_liu_2019_alcohol_all	female_perimenopause_joint_1_oestradiol_detection	-0.0157 (0.0752)	(rg: -0.0157; 95% CI: -0.1631 ... 0.1317)	1173302.0	-0.0157	0.0752	0.147392	-0.1631 ... 0.1317	0.835	-0.163092	0.131692	1.0	0.0	0.0157	female_perimenopause	joint_1	oestradiol_detection	0.1937152	linear	joint	adjust	oestradiol_detection
alcohol_quantity	primaries_against_oestradiol_logistic	30643251_liu_2019_alcohol_all	female_perimenopause_unadjust_oestradiol_detection	0.0299 (0.0792)	(rg: 0.0299; 95% CI: -0.1253 ... 0.1851)	1173302.0	0.0299	0.0792	0.155232	-0.1253 ... 0.1851	0.706	-0.125332	0.185132	1.0	0.0	0.0299	female_perimenopause	unadjust	oestradiol_detection	0.2040192	linear	joint	unadjust	oestradiol_detection
alcohol_quantity	primaries_against_oestradiol_logistic	30643251_liu_2019_alcohol_all	female_postmenopause_joint_1_oestradiol_detection	-0.0626 (0.0962)	(rg: -0.0626; 95% CI: -0.2512 ... 0.126)	1173302.0	-0.0626	0.0962	0.188552	-0.2512 ... 0.126	0.5154	-0.251152	0.125952	1.0	0.0	0.0626	female_postmenopause	joint_1	oestradiol_detection	0.24781119999999998	linear	joint	adjust	oestradiol_detection
alcohol_quantity	primaries_against_oestradiol_logistic	30643251_liu_2019_alcohol_all	female_postmenopause_unadjust_oestradiol_detection	-0.0261 (0.0705)	(rg: -0.0261; 95% CI: -0.1643 ... 0.1121)	1173302.0	-0.0261	0.0705	0.13818	-0.1643 ... 0.1121	0.7108	-0.16428	0.11208	1.0	0.0	0.0261	female_postmenopause	unadjust	oestradiol_detection	0.181608	linear	joint	unadjust	oestradiol_detection
alcohol_quantity	primaries_against_oestradiol_logistic	30643251_liu_2019_alcohol_all	female_premenopause_joint_1_oestradiol_detection	-0.1635 (0.2202)	(rg: -0.1635; 95% CI: -0.5951 ... 0.2681)	1173293.0	-0.1635	0.2202	0.431592	-0.5951 ... 0.2681	0.4578	-0.5950920000000001	0.268092	1.0	0.0	0.1635	female_premenopause	joint_1	oestradiol_detection	0.5672352	linear	joint	adjust	oestradiol_detection
alcohol_quantity	primaries_against_oestradiol_logistic	30643251_liu_2019_alcohol_all	female_premenopause_unadjust_oestradiol_detection	0.0169 (0.0827)	(rg: 0.0169; 95% CI: -0.1452 ... 0.179)	1173300.0	0.0169	0.0827	0.1620919999999999	-0.1452 ... 0.179	0.8377	-0.145192	0.1789919999999999	1.0	0.0	0.0169	female_premenopause	unadjust	oestradiol_detection	0.2130352	linear	joint	unadjust	oestradiol_detection
alcohol_quantity	primaries_against_oestradiol_logistic	30643251_liu_2019_alcohol_all	female_unadjust_oestradiol_detection	-0.0253 (0.0545)	(rg: -0.0253; 95% CI: -0.1321 ... 0.0815)	1173302.0	-0.0253	0.0545	0.10682	-0.1321 ... 0.0815	0.642	-0.13212	0.08152	1.0	0.0	0.0253	female	unadjust	oestradiol_detection	0.14039200000000002	linear	joint	unadjust	oestradiol_detection
alcohol_quantity	primaries_against_oestradiol_logistic	30643251_liu_2019_alcohol_all	male_age_high_joint_1_oestradiol_detection	-0.0291 (0.0728)	(rg: -0.0291; 95% CI: -0.1718 ... 0.1136)	1173296.0	-0.0291	0.0728	0.142688	-0.1718 ... 0.1136	0.6889	-0.171788	0.113588	1.0	0.0	0.0291	male_age_high	joint_1	oestradiol_detection	0.18753280000000003	linear	joint	adjust	oestradiol_detection
alcohol_quantity	primaries_against_oestradiol_logistic	30643251_liu_2019_alcohol_all	male_age_high_unadjust_oestradiol_detection	-0.0288 (0.0695)	(rg: -0.0288; 95% CI: -0.165 ... 0.1074)	1173296.0	-0.0288	0.0695	0.13622	-0.165 ... 0.1074	0.6788	-0.16502	0.10742	1.0	0.0	0.0288	male_age_high	unadjust	oestradiol_detection	0.17903200000000002	linear	joint	unadjust	oestradiol_detection
alcohol_quantity	primaries_against_oestradiol_logistic	30643251_liu_2019_alcohol_all	male_age_low_joint_1_oestradiol_detection	-0.0798 (0.1358)	(rg: -0.0798; 95% CI: -0.346 ... 0.1864)	1173299.0	-0.0798	0.1358	0.266168	-0.346 ... 0.1864	0.5568	-0.345968	0.186368	1.0	0.0	0.0798	male_age_low	joint_1	oestradiol_detection	0.34982080000000004	linear	joint	adjust	oestradiol_detection
alcohol_quantity	primaries_against_oestradiol_logistic	30643251_liu_2019_alcohol_all	male_age_low_unadjust_oestradiol_detection	-0.0883 (0.1218)	(rg: -0.0883; 95% CI: -0.327 ... 0.1504)	1173299.0	-0.0883	0.1218	0.238728	-0.327 ... 0.1504	0.4682	-0.327028	0.150428	1.0	0.0	0.0883	male_age_low	unadjust	oestradiol_detection	0.3137568	linear	joint	unadjust	oestradiol_detection
alcohol_quantity	primaries_against_oestradiol_logistic	30643251_liu_2019_alcohol_all	male_age_middle_joint_1_oestradiol_detection	0.0766 (0.0589)	(rg: 0.0766; 95% CI: -0.0388 ... 0.192)	1173298.0	0.0766	0.0589	0.115444	-0.0388 ... 0.192	0.1937	-0.038844	0.192044	1.0	0.0	0.0766	male_age_middle	joint_1	oestradiol_detection	0.1517264	linear	joint	adjust	oestradiol_detection
alcohol_quantity	primaries_against_oestradiol_logistic	30643251_liu_2019_alcohol_all	male_age_middle_unadjust_oestradiol_detection	0.0726 (0.0587)	(rg: 0.0726; 95% CI: -0.0425 ... 0.1877)	1173298.0	0.0726	0.0587	0.115052	-0.0425 ... 0.1877	0.2163	-0.042452	0.1876519999999999	1.0	0.0	0.0726	male_age_middle	unadjust	oestradiol_detection	0.15121120000000002	linear	joint	unadjust	oestradiol_detection
alcohol_quantity	primaries_against_oestradiol_logistic	30643251_liu_2019_alcohol_all	male_joint_1_oestradiol_detection	0.0131 (0.042)	(rg: 0.0131; 95% CI: -0.0692 ... 0.0954)	1173301.0	0.0131	0.042	0.08232	-0.0692 ... 0.0954	0.7556	-0.06922	0.09542	1.0	0.0	0.0131	male	joint_1	oestradiol_detection	0.10819200000000001	linear	joint	adjust	oestradiol_detection
alcohol_quantity	primaries_against_oestradiol_logistic	30643251_liu_2019_alcohol_all	male_unadjust_oestradiol_detection	0.0107 (0.0425)	(rg: 0.0107; 95% CI: -0.0726 ... 0.094)	1173301.0	0.0107	0.0425	0.0833	-0.0726 ... 0.094	0.8011	-0.0726	0.094	1.0	0.0	0.0107	male	unadjust	oestradiol_detection	0.10948000000000001	linear	joint	unadjust	oestradiol_detection
alcohol_quantity	primaries_against_oestradiol_bioavailable_linear	30643251_liu_2019_alcohol_all	female_joint_1_oestradiol_bioavailable_imputation_log	-0.0576 (0.0502)	(rg: -0.0576; 95% CI: -0.156 ... 0.0408)	1173302.0	-0.0576	0.0502	0.098392	-0.156 ... 0.0408	0.251	-0.155992	0.040792	1.0	0.0	0.0576	female	joint_1	oestradiol_bioavailable_imputation_log	0.12931520000000002	linear	joint	adjust	oestradiol_bioavailable_imputation_log
alcohol_quantity	primaries_against_oestradiol_bioavailable_linear	30643251_liu_2019_alcohol_all	female_menstruation_regular_joint_1_oestradiol_bioavailable_imputation_log	-0.1425 (0.1495)	(rg: -0.1425; 95% CI: -0.4355 ... 0.1505)	1173302.0	-0.1425	0.1495	0.29302	-0.4355 ... 0.1505	0.3405	-0.43552	0.15052	1.0	0.0	0.1425	female_menstruation_regular	joint_1	oestradiol_bioavailable_imputation_log	0.385112	linear	joint	adjust	oestradiol_bioavailable_imputation_log
alcohol_quantity	primaries_against_oestradiol_bioavailable_linear	30643251_liu_2019_alcohol_all	female_menstruation_regular_unadjust_oestradiol_bioavailable_imputation_log	-0.0977 (0.1259)	(rg: -0.0977; 95% CI: -0.3445 ... 0.1491)	1173302.0	-0.0977	0.1259	0.246764	-0.3445 ... 0.1491	0.4379	-0.344464	0.149064	1.0	0.0	0.0977	female_menstruation_regular	unadjust	oestradiol_bioavailable_imputation_log	0.32431840000000006	linear	joint	unadjust	oestradiol_bioavailable_imputation_log
alcohol_quantity	primaries_against_oestradiol_bioavailable_linear	30643251_liu_2019_alcohol_all	female_perimenopause_joint_1_oestradiol_bioavailable_imputation_log	0.0127 (0.0842)	(rg: 0.0127; 95% CI: -0.1523 ... 0.1777)	1173302.0	0.0127	0.0842	0.1650319999999999	-0.1523 ... 0.1777	0.8805	-0.152332	0.1777319999999999	1.0	0.0	0.0127	female_perimenopause	joint_1	oestradiol_bioavailable_imputation_log	0.2168992	linear	joint	adjust	oestradiol_bioavailable_imputation_log
alcohol_quantity	primaries_against_oestradiol_bioavailable_linear	30643251_liu_2019_alcohol_all	female_perimenopause_unadjust_oestradiol_bioavailable_imputation_log	0.0225 (0.0851)	(rg: 0.0225; 95% CI: -0.1443 ... 0.1893)	1173302.0	0.0225	0.0851	0.166796	-0.1443 ... 0.1893	0.7914	-0.144296	0.189296	1.0	0.0	0.0225	female_perimenopause	unadjust	oestradiol_bioavailable_imputation_log	0.21921759999999998	linear	joint	unadjust	oestradiol_bioavailable_imputation_log
alcohol_quantity	primaries_against_oestradiol_bioavailable_linear	30643251_liu_2019_alcohol_all	female_postmenopause_joint_1_oestradiol_bioavailable_imputation_log	-0.0533 (0.0355)	(rg: -0.0533; 95% CI: -0.1229 ... 0.0163)	1173302.0	-0.0533	0.0355	0.0695799999999999	-0.1229 ... 0.0163	0.1333	-0.1228799999999999	0.0162799999999999	1.0	0.0	0.0533	female_postmenopause	joint_1	oestradiol_bioavailable_imputation_log	0.09144799999999999	linear	joint	adjust	oestradiol_bioavailable_imputation_log
alcohol_quantity	primaries_against_oestradiol_bioavailable_linear	30643251_liu_2019_alcohol_all	female_postmenopause_unadjust_oestradiol_bioavailable_imputation_log	-0.0617 (0.0344)	(rg: -0.0617; 95% CI: -0.1291 ... 0.0057)	1173302.0	-0.0617	0.0344	0.067424	-0.1291 ... 0.0057	0.0727	-0.129124	0.005724	1.0	0.0	0.0617	female_postmenopause	unadjust	oestradiol_bioavailable_imputation_log	0.0886144	linear	joint	unadjust	oestradiol_bioavailable_imputation_log
alcohol_quantity	primaries_against_oestradiol_bioavailable_linear	30643251_liu_2019_alcohol_all	female_premenopause_joint_1_oestradiol_bioavailable_imputation_log	-0.1072 (0.1237)	(rg: -0.1072; 95% CI: -0.3497 ... 0.1353)	1173302.0	-0.1072	0.1237	0.242452	-0.3497 ... 0.1353	0.386	-0.349652	0.1352519999999999	1.0	0.0	0.1072	female_premenopause	joint_1	oestradiol_bioavailable_imputation_log	0.3186512	linear	joint	adjust	oestradiol_bioavailable_imputation_log
alcohol_quantity	primaries_against_oestradiol_bioavailable_linear	30643251_liu_2019_alcohol_all	female_premenopause_unadjust_oestradiol_bioavailable_imputation_log	-0.0513 (0.1127)	(rg: -0.0513; 95% CI: -0.2722 ... 0.1696)	1173302.0	-0.0513	0.1127	0.2208919999999999	-0.2722 ... 0.1696	0.6489	-0.272192	0.1695919999999999	1.0	0.0	0.0513	female_premenopause	unadjust	oestradiol_bioavailable_imputation_log	0.2903152	linear	joint	unadjust	oestradiol_bioavailable_imputation_log
alcohol_quantity	primaries_against_oestradiol_bioavailable_linear	30643251_liu_2019_alcohol_all	female_unadjust_oestradiol_bioavailable_imputation_log	-0.067 (0.046)	(rg: -0.067; 95% CI: -0.1572 ... 0.0232)	1173302.0	-0.067	0.046	0.0901599999999999	-0.1572 ... 0.0232	0.1452	-0.15716	0.0231599999999999	1.0	0.0	0.067	female	unadjust	oestradiol_bioavailable_imputation_log	0.118496	linear	joint	unadjust	oestradiol_bioavailable_imputation_log
alcohol_quantity	primaries_against_oestradiol_bioavailable_linear	30643251_liu_2019_alcohol_all	male_age_high_joint_1_oestradiol_bioavailable_imputation_log	-0.068 (0.0579)	(rg: -0.068; 95% CI: -0.1815 ... 0.0455)	1173302.0	-0.068	0.0579	0.113484	-0.1815 ... 0.0455	0.2402	-0.181484	0.045484	1.0	0.0	0.068	male_age_high	joint_1	oestradiol_bioavailable_imputation_log	0.14915040000000002	linear	joint	adjust	oestradiol_bioavailable_imputation_log
alcohol_quantity	primaries_against_oestradiol_bioavailable_linear	30643251_liu_2019_alcohol_all	male_age_high_unadjust_oestradiol_bioavailable_imputation_log	-0.0495 (0.0544)	(rg: -0.0495; 95% CI: -0.1561 ... 0.0571)	1173302.0	-0.0495	0.0544	0.106624	-0.1561 ... 0.0571	0.3635	-0.1561239999999999	0.0571239999999999	1.0	0.0	0.0495	male_age_high	unadjust	oestradiol_bioavailable_imputation_log	0.1401344	linear	joint	unadjust	oestradiol_bioavailable_imputation_log
alcohol_quantity	primaries_against_oestradiol_bioavailable_linear	30643251_liu_2019_alcohol_all	male_age_low_joint_1_oestradiol_bioavailable_imputation_log	-0.0551 (0.0686)	(rg: -0.0551; 95% CI: -0.1896 ... 0.0794)	1173302.0	-0.0551	0.0686	0.134456	-0.1896 ... 0.0794	0.422	-0.189556	0.0793559999999999	1.0	0.0	0.0551	male_age_low	joint_1	oestradiol_bioavailable_imputation_log	0.1767136	linear	joint	adjust	oestradiol_bioavailable_imputation_log
alcohol_quantity	primaries_against_oestradiol_bioavailable_linear	30643251_liu_2019_alcohol_all	male_age_low_unadjust_oestradiol_bioavailable_imputation_log	-0.0622 (0.0652)	(rg: -0.0622; 95% CI: -0.19 ... 0.0656)	1173302.0	-0.0622	0.0652	0.127792	-0.19 ... 0.0656	0.3401	-0.189992	0.0655919999999999	1.0	0.0	0.0622	male_age_low	unadjust	oestradiol_bioavailable_imputation_log	0.1679552	linear	joint	unadjust	oestradiol_bioavailable_imputation_log
alcohol_quantity	primaries_against_oestradiol_bioavailable_linear	30643251_liu_2019_alcohol_all	male_age_middle_joint_1_oestradiol_bioavailable_imputation_log	0.0092 (0.0588)	(rg: 0.0092; 95% CI: -0.106 ... 0.1244)	1173302.0	0.0092	0.0588	0.1152479999999999	-0.106 ... 0.1244	0.8761	-0.1060479999999999	0.1244479999999999	1.0	0.0	0.0092	male_age_middle	joint_1	oestradiol_bioavailable_imputation_log	0.1514688	linear	joint	adjust	oestradiol_bioavailable_imputation_log
alcohol_quantity	primaries_against_oestradiol_bioavailable_linear	30643251_liu_2019_alcohol_all	male_age_middle_unadjust_oestradiol_bioavailable_imputation_log	0.0141 (0.0526)	(rg: 0.0141; 95% CI: -0.089 ... 0.1172)	1173302.0	0.0141	0.0526	0.103096	-0.089 ... 0.1172	0.7892	-0.0889959999999999	0.117196	1.0	0.0	0.0141	male_age_middle	unadjust	oestradiol_bioavailable_imputation_log	0.1354976	linear	joint	unadjust	oestradiol_bioavailable_imputation_log
alcohol_quantity	primaries_against_oestradiol_bioavailable_linear	30643251_liu_2019_alcohol_all	male_joint_1_oestradiol_bioavailable_imputation_log	-0.0321 (0.0353)	(rg: -0.0321; 95% CI: -0.1013 ... 0.0371)	1173302.0	-0.0321	0.0353	0.069188	-0.1013 ... 0.0371	0.3629	-0.1012879999999999	0.037088	1.0	0.0	0.0321	male	joint_1	oestradiol_bioavailable_imputation_log	0.0909328	linear	joint	adjust	oestradiol_bioavailable_imputation_log
alcohol_quantity	primaries_against_oestradiol_bioavailable_linear	30643251_liu_2019_alcohol_all	male_unadjust_oestradiol_bioavailable_imputation_log	-0.0189 (0.033)	(rg: -0.0189; 95% CI: -0.0836 ... 0.0458)	1173302.0	-0.0189	0.033	0.06468	-0.0836 ... 0.0458	0.5671	-0.08358	0.04578	1.0	0.0	0.0189	male	unadjust	oestradiol_bioavailable_imputation_log	0.085008	linear	joint	unadjust	oestradiol_bioavailable_imputation_log
alcohol_quantity	primaries_against_testosterone_bioavailable_linear	30643251_liu_2019_alcohol_all	female_joint_1_testosterone_bioavailable_imputation_log	0.0135 (0.0243)	(rg: 0.0135; 95% CI: -0.0341 ... 0.0611)	1173302.0	0.0135	0.0243	0.047628	-0.0341 ... 0.0611	0.5789	-0.034128	0.0611279999999999	1.0	0.0	0.0135	female	joint_1	testosterone_bioavailable_imputation_log	0.0625968	linear	joint	adjust	testosterone_bioavailable_imputation_log
alcohol_quantity	primaries_against_testosterone_bioavailable_linear	30643251_liu_2019_alcohol_all	female_menstruation_regular_joint_1_testosterone_bioavailable_imputation_log	0.0683 (0.0466)	(rg: 0.0683; 95% CI: -0.023 ... 0.1596)	1173302.0	0.0683	0.0466	0.091336	-0.023 ... 0.1596	0.1421	-0.023036	0.159636	1.0	0.0	0.0683	female_menstruation_regular	joint_1	testosterone_bioavailable_imputation_log	0.12004160000000001	linear	joint	adjust	testosterone_bioavailable_imputation_log
alcohol_quantity	primaries_against_testosterone_bioavailable_linear	30643251_liu_2019_alcohol_all	female_menstruation_regular_unadjust_testosterone_bioavailable_imputation_log	0.0517 (0.0475)	(rg: 0.0517; 95% CI: -0.0414 ... 0.1448)	1173302.0	0.0517	0.0475	0.0931	-0.0414 ... 0.1448	0.2762	-0.0414	0.1448	1.0	0.0	0.0517	female_menstruation_regular	unadjust	testosterone_bioavailable_imputation_log	0.12236000000000001	linear	joint	unadjust	testosterone_bioavailable_imputation_log
alcohol_quantity	primaries_against_testosterone_bioavailable_linear	30643251_liu_2019_alcohol_all	female_perimenopause_joint_1_testosterone_bioavailable_imputation_log	0.1198 (0.0455)	(rg: 0.1198; 95% CI: 0.0306 ... 0.209)	1173302.0	0.1198	0.0455	0.08918	0.0306 ... 0.209	0.0084	0.03062	0.20898	1.0	1.0	0.1198	female_perimenopause	joint_1	testosterone_bioavailable_imputation_log	0.117208	linear	joint	adjust	testosterone_bioavailable_imputation_log
alcohol_quantity	primaries_against_testosterone_bioavailable_linear	30643251_liu_2019_alcohol_all	female_perimenopause_unadjust_testosterone_bioavailable_imputation_log	0.089 (0.0454)	(rg: 0.089; 95% CI: 0.0 ... 0.178)	1173302.0	0.089	0.0454	0.088984	0.0 ... 0.178	0.0498	1.5999999999988246e-05	0.177984	1.0	1.0	0.089	female_perimenopause	unadjust	testosterone_bioavailable_imputation_log	0.11695040000000001	linear	joint	unadjust	testosterone_bioavailable_imputation_log
alcohol_quantity	primaries_against_testosterone_bioavailable_linear	30643251_liu_2019_alcohol_all	female_postmenopause_joint_1_testosterone_bioavailable_imputation_log	-0.0103 (0.0251)	(rg: -0.0103; 95% CI: -0.0595 ... 0.0389)	1173302.0	-0.0103	0.0251	0.049196	-0.0595 ... 0.0389	0.6823	-0.059496	0.038896	1.0	0.0	0.0103	female_postmenopause	joint_1	testosterone_bioavailable_imputation_log	0.06465760000000001	linear	joint	adjust	testosterone_bioavailable_imputation_log
alcohol_quantity	primaries_against_testosterone_bioavailable_linear	30643251_liu_2019_alcohol_all	female_postmenopause_unadjust_testosterone_bioavailable_imputation_log	-0.031 (0.0267)	(rg: -0.031; 95% CI: -0.0833 ... 0.0213)	1173302.0	-0.031	0.0267	0.052332	-0.0833 ... 0.0213	0.2455	-0.083332	0.021332	1.0	0.0	0.031	female_postmenopause	unadjust	testosterone_bioavailable_imputation_log	0.06877920000000001	linear	joint	unadjust	testosterone_bioavailable_imputation_log
alcohol_quantity	primaries_against_testosterone_bioavailable_linear	30643251_liu_2019_alcohol_all	female_premenopause_joint_1_testosterone_bioavailable_imputation_log	0.0591 (0.051)	(rg: 0.0591; 95% CI: -0.0409 ... 0.1591)	1173302.0	0.0591	0.051	0.09996	-0.0409 ... 0.1591	0.2463	-0.0408599999999999	0.1590599999999999	1.0	0.0	0.0591	female_premenopause	joint_1	testosterone_bioavailable_imputation_log	0.131376	linear	joint	adjust	testosterone_bioavailable_imputation_log
alcohol_quantity	primaries_against_testosterone_bioavailable_linear	30643251_liu_2019_alcohol_all	female_premenopause_unadjust_testosterone_bioavailable_imputation_log	0.0374 (0.05)	(rg: 0.0374; 95% CI: -0.0606 ... 0.1354)	1173302.0	0.0374	0.05	0.098	-0.0606 ... 0.1354	0.4545	-0.0606	0.1354	1.0	0.0	0.0374	female_premenopause	unadjust	testosterone_bioavailable_imputation_log	0.1288	linear	joint	unadjust	testosterone_bioavailable_imputation_log
alcohol_quantity	primaries_against_testosterone_bioavailable_linear	30643251_liu_2019_alcohol_all	female_unadjust_testosterone_bioavailable_imputation_log	-0.0101 (0.0256)	(rg: -0.0101; 95% CI: -0.0603 ... 0.0401)	1173302.0	-0.0101	0.0256	0.050176	-0.0603 ... 0.0401	0.6915	-0.0602759999999999	0.040076	1.0	0.0	0.0101	female	unadjust	testosterone_bioavailable_imputation_log	0.06594560000000001	linear	joint	unadjust	testosterone_bioavailable_imputation_log
alcohol_quantity	primaries_against_testosterone_bioavailable_linear	30643251_liu_2019_alcohol_all	male_age_high_joint_1_testosterone_bioavailable_imputation_log	0.0848 (0.0463)	(rg: 0.0848; 95% CI: -0.0059 ... 0.1755)	1173302.0	0.0848	0.0463	0.090748	-0.0059 ... 0.1755	0.0669	-0.0059479999999999	0.1755479999999999	1.0	0.0	0.0848	male_age_high	joint_1	testosterone_bioavailable_imputation_log	0.11926880000000001	linear	joint	adjust	testosterone_bioavailable_imputation_log
alcohol_quantity	primaries_against_testosterone_bioavailable_linear	30643251_liu_2019_alcohol_all	male_age_high_unadjust_testosterone_bioavailable_imputation_log	0.0659 (0.0454)	(rg: 0.0659; 95% CI: -0.0231 ... 0.1549)	1173302.0	0.0659	0.0454	0.088984	-0.0231 ... 0.1549	0.1466	-0.023084	0.154884	1.0	0.0	0.0659	male_age_high	unadjust	testosterone_bioavailable_imputation_log	0.11695040000000001	linear	joint	unadjust	testosterone_bioavailable_imputation_log
alcohol_quantity	primaries_against_testosterone_bioavailable_linear	30643251_liu_2019_alcohol_all	male_age_low_joint_1_testosterone_bioavailable_imputation_log	0.0993 (0.0411)	(rg: 0.0993; 95% CI: 0.0187 ... 0.1799)	1173302.0	0.0993	0.0411	0.0805559999999999	0.0187 ... 0.1799	0.0157	0.018744	0.179856	1.0	1.0	0.0993	male_age_low	joint_1	testosterone_bioavailable_imputation_log	0.1058736	linear	joint	adjust	testosterone_bioavailable_imputation_log
alcohol_quantity	primaries_against_testosterone_bioavailable_linear	30643251_liu_2019_alcohol_all	male_age_low_unadjust_testosterone_bioavailable_imputation_log	0.0815 (0.0412)	(rg: 0.0815; 95% CI: 0.0007 ... 0.1623)	1173302.0	0.0815	0.0412	0.080752	0.0007 ... 0.1623	0.0478	0.0007479999999999	0.162252	1.0	1.0	0.0815	male_age_low	unadjust	testosterone_bioavailable_imputation_log	0.10613120000000001	linear	joint	unadjust	testosterone_bioavailable_imputation_log
alcohol_quantity	primaries_against_testosterone_bioavailable_linear	30643251_liu_2019_alcohol_all	male_age_middle_joint_1_testosterone_bioavailable_imputation_log	0.0393 (0.0432)	(rg: 0.0393; 95% CI: -0.0454 ... 0.124)	1173302.0	0.0393	0.0432	0.084672	-0.0454 ... 0.124	0.3633	-0.0453719999999999	0.123972	1.0	0.0	0.0393	male_age_middle	joint_1	testosterone_bioavailable_imputation_log	0.11128320000000001	linear	joint	adjust	testosterone_bioavailable_imputation_log
alcohol_quantity	primaries_against_testosterone_bioavailable_linear	30643251_liu_2019_alcohol_all	male_age_middle_unadjust_testosterone_bioavailable_imputation_log	0.0397 (0.0431)	(rg: 0.0397; 95% CI: -0.0448 ... 0.1242)	1173302.0	0.0397	0.0431	0.084476	-0.0448 ... 0.1242	0.357	-0.0447759999999999	0.124176	1.0	0.0	0.0397	male_age_middle	unadjust	testosterone_bioavailable_imputation_log	0.1110256	linear	joint	unadjust	testosterone_bioavailable_imputation_log
alcohol_quantity	primaries_against_testosterone_bioavailable_linear	30643251_liu_2019_alcohol_all	male_joint_1_testosterone_bioavailable_imputation_log	0.0698 (0.0289)	(rg: 0.0698; 95% CI: 0.0132 ... 0.1264)	1173302.0	0.0698	0.0289	0.0566439999999999	0.0132 ... 0.1264	0.0158	0.013156	0.126444	1.0	1.0	0.0698	male	joint_1	testosterone_bioavailable_imputation_log	0.0744464	linear	joint	adjust	testosterone_bioavailable_imputation_log
alcohol_quantity	primaries_against_testosterone_bioavailable_linear	30643251_liu_2019_alcohol_all	male_unadjust_testosterone_bioavailable_imputation_log	0.072 (0.0303)	(rg: 0.072; 95% CI: 0.0126 ... 0.1314)	1173302.0	0.072	0.0303	0.059388	0.0126 ... 0.1314	0.0174	0.0126119999999999	0.131388	1.0	1.0	0.072	male	unadjust	testosterone_bioavailable_imputation_log	0.0780528	linear	joint	unadjust	testosterone_bioavailable_imputation_log
alcohol_quantity	primaries_against_oestradiol_linear	30643251_liu_2019_alcohol_all	female_joint_1_oestradiol_log	nan (nan)	(rg: nan; 95% CI: nan ... nan)	1173302.0	nan	nan	nan	nan ... nan	nan	nan	nan	nan	nan	nan	female	joint_1	oestradiol_log	nan	linear	joint	adjust	oestradiol_log
alcohol_quantity	primaries_against_oestradiol_linear	30643251_liu_2019_alcohol_all	female_menstruation_regular_joint_1_oestradiol_imputation	-0.0631 (0.1023)	(rg: -0.0631; 95% CI: -0.2636 ... 0.1374)	1173302.0	-0.0631	0.1023	0.200508	-0.2636 ... 0.1374	0.5374	-0.263608	0.1374079999999999	1.0	0.0	0.0631	female_menstruation_regular	joint_1	oestradiol_imputation	0.2635248	linear	joint	adjust	oestradiol_imputation
alcohol_quantity	primaries_against_oestradiol_linear	30643251_liu_2019_alcohol_all	female_menstruation_regular_joint_1_oestradiol_imputation_log	-0.129 (0.107)	(rg: -0.129; 95% CI: -0.3387 ... 0.0807)	1173302.0	-0.129	0.107	0.20972	-0.3387 ... 0.0807	0.2279	-0.33872	0.0807199999999999	1.0	0.0	0.129	female_menstruation_regular	joint_1	oestradiol_imputation_log	0.275632	linear	joint	adjust	oestradiol_imputation_log
alcohol_quantity	primaries_against_oestradiol_linear	30643251_liu_2019_alcohol_all	female_menstruation_regular_joint_1_oestradiol_log	0.0232 (0.1455)	(rg: 0.0232; 95% CI: -0.262 ... 0.3084)	1173302.0	0.0232	0.1455	0.28518	-0.262 ... 0.3084	0.8731	-0.26198	0.30838	1.0	0.0	0.0232	female_menstruation_regular	joint_1	oestradiol_log	0.374808	linear	joint	adjust	oestradiol_log
alcohol_quantity	primaries_against_oestradiol_linear	30643251_liu_2019_alcohol_all	female_menstruation_regular_unadjust_oestradiol_imputation	-0.0454 (0.0976)	(rg: -0.0454; 95% CI: -0.2367 ... 0.1459)	1173302.0	-0.0454	0.0976	0.191296	-0.2367 ... 0.1459	0.6421	-0.236696	0.145896	1.0	0.0	0.0454	female_menstruation_regular	unadjust	oestradiol_imputation	0.2514176	linear	joint	unadjust	oestradiol_imputation
