phenotype_primary	design	study_primary	study_secondary	summary_error	summary_interval	variants	correlation	standard_error	interval_95	confidence_95_range	probability	confidence_95_low	confidence_95_high	confidence_95_not_one	confidence_95_not_zero	correlation_absolute	cohort	model	phenotype_secondary	interval_99	dependence_type	model_context	model_adjustment	variable
bipolar_type_2	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd2	female_joint_1_oestradiol_detection	0.0564 (0.1075)	(rg: 0.0564; 95% CI: -0.1543 ... 0.2671)	1114638.0	0.0564	0.1075	0.2107	-0.1543 ... 0.2671	0.5994	-0.1543	0.2671	1.0	0.0	0.0564	female	joint_1	oestradiol_detection	0.27692	logistic	joint	adjust	oestradiol_detection
bipolar_type_2	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd2	female_menstruation_regular_joint_1_oestradiol_detection	0.3544 (0.3284)	(rg: 0.3544; 95% CI: -0.2893 ... 0.9981)	1114640.0	0.3544	0.3284	0.643664	-0.2893 ... 0.9981	0.2806	-0.289264	0.998064	1.0	0.0	0.3544	female_menstruation_regular	joint_1	oestradiol_detection	0.8459584000000001	logistic	joint	adjust	oestradiol_detection
bipolar_type_2	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd2	female_menstruation_regular_unadjust_oestradiol_detection	0.2532 (0.2167)	(rg: 0.2532; 95% CI: -0.1715 ... 0.6779)	1114641.0	0.2532	0.2167	0.424732	-0.1715 ... 0.6779	0.2425	-0.171532	0.677932	1.0	0.0	0.2532	female_menstruation_regular	unadjust	oestradiol_detection	0.5582192	logistic	joint	unadjust	oestradiol_detection
bipolar_type_2	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd2	female_perimenopause_joint_1_oestradiol_detection	0.0299 (0.1591)	(rg: 0.0299; 95% CI: -0.2819 ... 0.3417)	1114638.0	0.0299	0.1591	0.311836	-0.2819 ... 0.3417	0.8509	-0.281936	0.341736	1.0	0.0	0.0299	female_perimenopause	joint_1	oestradiol_detection	0.4098416	logistic	joint	adjust	oestradiol_detection
bipolar_type_2	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd2	female_perimenopause_unadjust_oestradiol_detection	0.0223 (0.1694)	(rg: 0.0223; 95% CI: -0.3097 ... 0.3543)	1114640.0	0.0223	0.1694	0.332024	-0.3097 ... 0.3543	0.8953	-0.309724	0.354324	1.0	0.0	0.0223	female_perimenopause	unadjust	oestradiol_detection	0.4363744	logistic	joint	unadjust	oestradiol_detection
bipolar_type_2	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd2	female_postmenopause_joint_1_oestradiol_detection	-0.046 (0.1787)	(rg: -0.046; 95% CI: -0.3963 ... 0.3043)	1114639.0	-0.046	0.1787	0.350252	-0.3963 ... 0.3043	0.7971	-0.396252	0.304252	1.0	0.0	0.046	female_postmenopause	joint_1	oestradiol_detection	0.4603312	logistic	joint	adjust	oestradiol_detection
bipolar_type_2	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd2	female_postmenopause_unadjust_oestradiol_detection	0.2116 (0.1171)	(rg: 0.2116; 95% CI: -0.0179 ... 0.4411)	1114640.0	0.2116	0.1171	0.229516	-0.0179 ... 0.4411	0.0709	-0.0179159999999999	0.441116	1.0	0.0	0.2116	female_postmenopause	unadjust	oestradiol_detection	0.3016496	logistic	joint	unadjust	oestradiol_detection
bipolar_type_2	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd2	female_premenopause_joint_1_oestradiol_detection	0.403 (0.4499)	(rg: 0.403; 95% CI: -0.4788 ... 1.2848)	1114645.0	0.403	0.4499	0.881804	-0.4788 ... 1.2848	0.3704	-0.478804	1.284804	0.0	0.0	0.403	female_premenopause	joint_1	oestradiol_detection	1.1589424000000002	logistic	joint	adjust	oestradiol_detection
bipolar_type_2	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd2	female_premenopause_unadjust_oestradiol_detection	0.2364 (0.182)	(rg: 0.2364; 95% CI: -0.1203 ... 0.5931)	1114641.0	0.2364	0.182	0.35672	-0.1203 ... 0.5931	0.1938	-0.1203199999999999	0.59312	1.0	0.0	0.2364	female_premenopause	unadjust	oestradiol_detection	0.468832	logistic	joint	unadjust	oestradiol_detection
bipolar_type_2	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd2	female_unadjust_oestradiol_detection	0.0245 (0.1123)	(rg: 0.0245; 95% CI: -0.1956 ... 0.2446)	1114637.0	0.0245	0.1123	0.220108	-0.1956 ... 0.2446	0.827	-0.195608	0.244608	1.0	0.0	0.0245	female	unadjust	oestradiol_detection	0.2892848	logistic	joint	unadjust	oestradiol_detection
bipolar_type_2	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd2	male_age_high_joint_1_oestradiol_detection	0.1239 (0.132)	(rg: 0.1239; 95% CI: -0.1348 ... 0.3826)	1114643.0	0.1239	0.132	0.25872	-0.1348 ... 0.3826	0.3477	-0.13482	0.38262	1.0	0.0	0.1239	male_age_high	joint_1	oestradiol_detection	0.340032	logistic	joint	adjust	oestradiol_detection
bipolar_type_2	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd2	male_age_high_unadjust_oestradiol_detection	0.168 (0.1295)	(rg: 0.168; 95% CI: -0.0858 ... 0.4218)	1114643.0	0.168	0.1295	0.25382	-0.0858 ... 0.4218	0.1946	-0.0858199999999999	0.42182	1.0	0.0	0.168	male_age_high	unadjust	oestradiol_detection	0.333592	logistic	joint	unadjust	oestradiol_detection
bipolar_type_2	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd2	male_age_low_joint_1_oestradiol_detection	-0.046 (0.2265)	(rg: -0.046; 95% CI: -0.4899 ... 0.3979)	1114643.0	-0.046	0.2265	0.44394	-0.4899 ... 0.3979	0.8391	-0.48994	0.39794	1.0	0.0	0.046	male_age_low	joint_1	oestradiol_detection	0.583464	logistic	joint	adjust	oestradiol_detection
bipolar_type_2	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd2	male_age_low_unadjust_oestradiol_detection	-0.0017 (0.1975)	(rg: -0.0017; 95% CI: -0.3888 ... 0.3854)	1114643.0	-0.0017	0.1975	0.3871	-0.3888 ... 0.3854	0.9933	-0.3888	0.3854	1.0	0.0	0.0017	male_age_low	unadjust	oestradiol_detection	0.50876	logistic	joint	unadjust	oestradiol_detection
bipolar_type_2	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd2	male_age_middle_joint_1_oestradiol_detection	0.0289 (0.1001)	(rg: 0.0289; 95% CI: -0.1673 ... 0.2251)	1114645.0	0.0289	0.1001	0.1961959999999999	-0.1673 ... 0.2251	0.773	-0.1672959999999999	0.225096	1.0	0.0	0.0289	male_age_middle	joint_1	oestradiol_detection	0.2578576	logistic	joint	adjust	oestradiol_detection
bipolar_type_2	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd2	male_age_middle_unadjust_oestradiol_detection	0.0303 (0.1005)	(rg: 0.0303; 95% CI: -0.1667 ... 0.2273)	1114645.0	0.0303	0.1005	0.19698	-0.1667 ... 0.2273	0.7627	-0.16668	0.22728	1.0	0.0	0.0303	male_age_middle	unadjust	oestradiol_detection	0.258888	logistic	joint	unadjust	oestradiol_detection
bipolar_type_2	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd2	male_joint_1_oestradiol_detection	0.0392 (0.0686)	(rg: 0.0392; 95% CI: -0.0953 ... 0.1737)	1114638.0	0.0392	0.0686	0.134456	-0.0953 ... 0.1737	0.5677	-0.095256	0.1736559999999999	1.0	0.0	0.0392	male	joint_1	oestradiol_detection	0.1767136	logistic	joint	adjust	oestradiol_detection
bipolar_type_2	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd2	male_unadjust_oestradiol_detection	0.0662 (0.0691)	(rg: 0.0662; 95% CI: -0.0692 ... 0.2016)	1114638.0	0.0662	0.0691	0.135436	-0.0692 ... 0.2016	0.3378	-0.069236	0.2016359999999999	1.0	0.0	0.0662	male	unadjust	oestradiol_detection	0.17800159999999998	logistic	joint	unadjust	oestradiol_detection
bipolar_type_2	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd2	female_joint_1_oestradiol_bioavailable_imputation_log	-0.0678 (0.0825)	(rg: -0.0678; 95% CI: -0.2295 ... 0.0939)	1114636.0	-0.0678	0.0825	0.1617	-0.2295 ... 0.0939	0.4114	-0.2295	0.0939	1.0	0.0	0.0678	female	joint_1	oestradiol_bioavailable_imputation_log	0.21252000000000001	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar_type_2	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd2	female_menstruation_regular_joint_1_oestradiol_bioavailable_imputation_log	-0.044 (0.2155)	(rg: -0.044; 95% CI: -0.4664 ... 0.3784)	1114637.0	-0.044	0.2155	0.42238	-0.4664 ... 0.3784	0.8384	-0.4663799999999999	0.37838	1.0	0.0	0.044	female_menstruation_regular	joint_1	oestradiol_bioavailable_imputation_log	0.555128	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar_type_2	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd2	female_menstruation_regular_unadjust_oestradiol_bioavailable_imputation_log	-0.046 (0.219)	(rg: -0.046; 95% CI: -0.4752 ... 0.3832)	1114637.0	-0.046	0.219	0.42924	-0.4752 ... 0.3832	0.8338	-0.47524	0.38324	1.0	0.0	0.046	female_menstruation_regular	unadjust	oestradiol_bioavailable_imputation_log	0.564144	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar_type_2	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd2	female_perimenopause_joint_1_oestradiol_bioavailable_imputation_log	-0.1081 (0.1835)	(rg: -0.1081; 95% CI: -0.4678 ... 0.2516)	1114636.0	-0.1081	0.1835	0.35966	-0.4678 ... 0.2516	0.5559	-0.4677599999999999	0.25156	1.0	0.0	0.1081	female_perimenopause	joint_1	oestradiol_bioavailable_imputation_log	0.472696	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar_type_2	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd2	female_perimenopause_unadjust_oestradiol_bioavailable_imputation_log	-0.109 (0.1851)	(rg: -0.109; 95% CI: -0.4718 ... 0.2538)	1114636.0	-0.109	0.1851	0.3627959999999999	-0.4718 ... 0.2538	0.5561	-0.4717959999999999	0.2537959999999999	1.0	0.0	0.109	female_perimenopause	unadjust	oestradiol_bioavailable_imputation_log	0.47681759999999995	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar_type_2	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd2	female_postmenopause_joint_1_oestradiol_bioavailable_imputation_log	-0.0695 (0.06)	(rg: -0.0695; 95% CI: -0.1871 ... 0.0481)	1114636.0	-0.0695	0.06	0.1176	-0.1871 ... 0.0481	0.2464	-0.1871	0.0480999999999999	1.0	0.0	0.0695	female_postmenopause	joint_1	oestradiol_bioavailable_imputation_log	0.15456	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar_type_2	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd2	female_postmenopause_unadjust_oestradiol_bioavailable_imputation_log	0.0281 (0.0612)	(rg: 0.0281; 95% CI: -0.0919 ... 0.1481)	1114636.0	0.0281	0.0612	0.1199519999999999	-0.0919 ... 0.1481	0.6463	-0.0918519999999999	0.148052	1.0	0.0	0.0281	female_postmenopause	unadjust	oestradiol_bioavailable_imputation_log	0.1576512	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar_type_2	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd2	female_premenopause_joint_1_oestradiol_bioavailable_imputation_log	0.0642 (0.2001)	(rg: 0.0642; 95% CI: -0.328 ... 0.4564)	1114637.0	0.0642	0.2001	0.392196	-0.328 ... 0.4564	0.7483	-0.327996	0.4563959999999999	1.0	0.0	0.0642	female_premenopause	joint_1	oestradiol_bioavailable_imputation_log	0.5154576	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar_type_2	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd2	female_premenopause_unadjust_oestradiol_bioavailable_imputation_log	0.1993 (0.2427)	(rg: 0.1993; 95% CI: -0.2764 ... 0.675)	1114637.0	0.1993	0.2427	0.475692	-0.2764 ... 0.675	0.4116	-0.2763919999999999	0.674992	1.0	0.0	0.1993	female_premenopause	unadjust	oestradiol_bioavailable_imputation_log	0.6251952000000001	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar_type_2	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd2	female_unadjust_oestradiol_bioavailable_imputation_log	0.0038 (0.0871)	(rg: 0.0038; 95% CI: -0.1669 ... 0.1745)	1114636.0	0.0038	0.0871	0.1707159999999999	-0.1669 ... 0.1745	0.9648	-0.1669159999999999	0.1745159999999999	1.0	0.0	0.0038	female	unadjust	oestradiol_bioavailable_imputation_log	0.2243696	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar_type_2	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd2	male_age_high_joint_1_oestradiol_bioavailable_imputation_log	-0.0528 (0.1093)	(rg: -0.0528; 95% CI: -0.267 ... 0.1614)	1114636.0	-0.0528	0.1093	0.2142279999999999	-0.267 ... 0.1614	0.629	-0.267028	0.1614279999999999	1.0	0.0	0.0528	male_age_high	joint_1	oestradiol_bioavailable_imputation_log	0.2815568	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar_type_2	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd2	male_age_high_unadjust_oestradiol_bioavailable_imputation_log	0.0071 (0.1063)	(rg: 0.0071; 95% CI: -0.2012 ... 0.2154)	1114636.0	0.0071	0.1063	0.208348	-0.2012 ... 0.2154	0.9467	-0.201248	0.215448	1.0	0.0	0.0071	male_age_high	unadjust	oestradiol_bioavailable_imputation_log	0.27382880000000004	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar_type_2	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd2	male_age_low_joint_1_oestradiol_bioavailable_imputation_log	0.0159 (0.108)	(rg: 0.0159; 95% CI: -0.1958 ... 0.2276)	1114636.0	0.0159	0.108	0.21168	-0.1958 ... 0.2276	0.8828	-0.19578	0.22758	1.0	0.0	0.0159	male_age_low	joint_1	oestradiol_bioavailable_imputation_log	0.278208	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar_type_2	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd2	male_age_low_unadjust_oestradiol_bioavailable_imputation_log	0.0374 (0.1042)	(rg: 0.0374; 95% CI: -0.1668 ... 0.2416)	1114636.0	0.0374	0.1042	0.204232	-0.1668 ... 0.2416	0.7195	-0.1668319999999999	0.241632	1.0	0.0	0.0374	male_age_low	unadjust	oestradiol_bioavailable_imputation_log	0.2684192	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar_type_2	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd2	male_age_middle_joint_1_oestradiol_bioavailable_imputation_log	-0.047 (0.1012)	(rg: -0.047; 95% CI: -0.2454 ... 0.1514)	1114636.0	-0.047	0.1012	0.198352	-0.2454 ... 0.1514	0.6427	-0.245352	0.151352	1.0	0.0	0.047	male_age_middle	joint_1	oestradiol_bioavailable_imputation_log	0.2606912	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar_type_2	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd2	male_age_middle_unadjust_oestradiol_bioavailable_imputation_log	-0.0359 (0.095)	(rg: -0.0359; 95% CI: -0.2221 ... 0.1503)	1114636.0	-0.0359	0.095	0.1862	-0.2221 ... 0.1503	0.7057	-0.2221	0.1503	1.0	0.0	0.0359	male_age_middle	unadjust	oestradiol_bioavailable_imputation_log	0.24472000000000002	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar_type_2	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd2	male_joint_1_oestradiol_bioavailable_imputation_log	-0.0358 (0.0601)	(rg: -0.0358; 95% CI: -0.1536 ... 0.082)	1114636.0	-0.0358	0.0601	0.117796	-0.1536 ... 0.082	0.5511	-0.153596	0.081996	1.0	0.0	0.0358	male	joint_1	oestradiol_bioavailable_imputation_log	0.1548176	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar_type_2	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd2	male_unadjust_oestradiol_bioavailable_imputation_log	0.0292 (0.0607)	(rg: 0.0292; 95% CI: -0.0898 ... 0.1482)	1114636.0	0.0292	0.0607	0.118972	-0.0898 ... 0.1482	0.6305	-0.0897719999999999	0.148172	1.0	0.0	0.0292	male	unadjust	oestradiol_bioavailable_imputation_log	0.1563632	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar_type_2	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd2	female_joint_1_testosterone_bioavailable_imputation_log	0.0325 (0.0479)	(rg: 0.0325; 95% CI: -0.0614 ... 0.1264)	1114636.0	0.0325	0.0479	0.093884	-0.0614 ... 0.1264	0.4969	-0.0613839999999999	0.126384	1.0	0.0	0.0325	female	joint_1	testosterone_bioavailable_imputation_log	0.1233904	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar_type_2	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd2	female_menstruation_regular_joint_1_testosterone_bioavailable_imputation_log	0.0655 (0.0969)	(rg: 0.0655; 95% CI: -0.1244 ... 0.2554)	1114637.0	0.0655	0.0969	0.189924	-0.1244 ... 0.2554	0.4989	-0.124424	0.255424	1.0	0.0	0.0655	female_menstruation_regular	joint_1	testosterone_bioavailable_imputation_log	0.24961440000000001	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar_type_2	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd2	female_menstruation_regular_unadjust_testosterone_bioavailable_imputation_log	0.0763 (0.0987)	(rg: 0.0763; 95% CI: -0.1172 ... 0.2698)	1114637.0	0.0763	0.0987	0.1934519999999999	-0.1172 ... 0.2698	0.4396	-0.1171519999999999	0.269752	1.0	0.0	0.0763	female_menstruation_regular	unadjust	testosterone_bioavailable_imputation_log	0.2542512	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar_type_2	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd2	female_perimenopause_joint_1_testosterone_bioavailable_imputation_log	0.0769 (0.0961)	(rg: 0.0769; 95% CI: -0.1115 ... 0.2653)	1114636.0	0.0769	0.0961	0.188356	-0.1115 ... 0.2653	0.4238	-0.111456	0.265256	1.0	0.0	0.0769	female_perimenopause	joint_1	testosterone_bioavailable_imputation_log	0.2475536	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar_type_2	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd2	female_perimenopause_unadjust_testosterone_bioavailable_imputation_log	0.0717 (0.0974)	(rg: 0.0717; 95% CI: -0.1192 ... 0.2626)	1114636.0	0.0717	0.0974	0.190904	-0.1192 ... 0.2626	0.4614	-0.1192039999999999	0.262604	1.0	0.0	0.0717	female_perimenopause	unadjust	testosterone_bioavailable_imputation_log	0.2509024	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar_type_2	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd2	female_postmenopause_joint_1_testosterone_bioavailable_imputation_log	0.0213 (0.0512)	(rg: 0.0213; 95% CI: -0.0791 ... 0.1217)	1114636.0	0.0213	0.0512	0.100352	-0.0791 ... 0.1217	0.6768	-0.079052	0.121652	1.0	0.0	0.0213	female_postmenopause	joint_1	testosterone_bioavailable_imputation_log	0.13189120000000001	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar_type_2	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd2	female_postmenopause_unadjust_testosterone_bioavailable_imputation_log	0.0326 (0.0532)	(rg: 0.0326; 95% CI: -0.0717 ... 0.1369)	1114636.0	0.0326	0.0532	0.1042719999999999	-0.0717 ... 0.1369	0.5406	-0.0716719999999999	0.136872	1.0	0.0	0.0326	female_postmenopause	unadjust	testosterone_bioavailable_imputation_log	0.1370432	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar_type_2	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd2	female_premenopause_joint_1_testosterone_bioavailable_imputation_log	0.047 (0.1055)	(rg: 0.047; 95% CI: -0.1598 ... 0.2538)	1114637.0	0.047	0.1055	0.20678	-0.1598 ... 0.2538	0.656	-0.1597799999999999	0.25378	1.0	0.0	0.047	female_premenopause	joint_1	testosterone_bioavailable_imputation_log	0.271768	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar_type_2	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd2	female_premenopause_unadjust_testosterone_bioavailable_imputation_log	0.1145 (0.0935)	(rg: 0.1145; 95% CI: -0.0688 ... 0.2978)	1114637.0	0.1145	0.0935	0.18326	-0.0688 ... 0.2978	0.2206	-0.06876	0.29776	1.0	0.0	0.1145	female_premenopause	unadjust	testosterone_bioavailable_imputation_log	0.24085600000000001	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar_type_2	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd2	female_unadjust_testosterone_bioavailable_imputation_log	0.0447 (0.0498)	(rg: 0.0447; 95% CI: -0.0529 ... 0.1423)	1114636.0	0.0447	0.0498	0.0976079999999999	-0.0529 ... 0.1423	0.3691	-0.0529079999999999	0.142308	1.0	0.0	0.0447	female	unadjust	testosterone_bioavailable_imputation_log	0.1282848	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar_type_2	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd2	male_age_high_joint_1_testosterone_bioavailable_imputation_log	0.0958 (0.099)	(rg: 0.0958; 95% CI: -0.0982 ... 0.2898)	1114636.0	0.0958	0.099	0.19404	-0.0982 ... 0.2898	0.3331	-0.09824	0.28984	1.0	0.0	0.0958	male_age_high	joint_1	testosterone_bioavailable_imputation_log	0.25502400000000003	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar_type_2	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd2	male_age_high_unadjust_testosterone_bioavailable_imputation_log	0.0168 (0.0947)	(rg: 0.0168; 95% CI: -0.1688 ... 0.2024)	1114636.0	0.0168	0.0947	0.185612	-0.1688 ... 0.2024	0.8589	-0.168812	0.202412	1.0	0.0	0.0168	male_age_high	unadjust	testosterone_bioavailable_imputation_log	0.24394720000000003	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar_type_2	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd2	male_age_low_joint_1_testosterone_bioavailable_imputation_log	-0.0679 (0.0823)	(rg: -0.0679; 95% CI: -0.2292 ... 0.0934)	1114636.0	-0.0679	0.0823	0.161308	-0.2292 ... 0.0934	0.4093	-0.229208	0.093408	1.0	0.0	0.0679	male_age_low	joint_1	testosterone_bioavailable_imputation_log	0.2120048	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar_type_2	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd2	male_age_low_unadjust_testosterone_bioavailable_imputation_log	-0.0829 (0.0802)	(rg: -0.0829; 95% CI: -0.2401 ... 0.0743)	1114636.0	-0.0829	0.0802	0.1571919999999999	-0.2401 ... 0.0743	0.3013	-0.2400919999999999	0.0742919999999999	1.0	0.0	0.0829	male_age_low	unadjust	testosterone_bioavailable_imputation_log	0.20659519999999998	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar_type_2	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd2	male_age_middle_joint_1_testosterone_bioavailable_imputation_log	0.0428 (0.0745)	(rg: 0.0428; 95% CI: -0.1032 ... 0.1888)	1114636.0	0.0428	0.0745	0.1460199999999999	-0.1032 ... 0.1888	0.5659	-0.1032199999999999	0.18882	1.0	0.0	0.0428	male_age_middle	joint_1	testosterone_bioavailable_imputation_log	0.191912	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar_type_2	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd2	male_age_middle_unadjust_testosterone_bioavailable_imputation_log	0.0203 (0.0725)	(rg: 0.0203; 95% CI: -0.1218 ... 0.1624)	1114636.0	0.0203	0.0725	0.1420999999999999	-0.1218 ... 0.1624	0.7793	-0.1217999999999999	0.1624	1.0	0.0	0.0203	male_age_middle	unadjust	testosterone_bioavailable_imputation_log	0.18675999999999998	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar_type_2	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd2	male_joint_1_testosterone_bioavailable_imputation_log	0.0259 (0.0533)	(rg: 0.0259; 95% CI: -0.0786 ... 0.1304)	1114636.0	0.0259	0.0533	0.104468	-0.0786 ... 0.1304	0.6264	-0.078568	0.130368	1.0	0.0	0.0259	male	joint_1	testosterone_bioavailable_imputation_log	0.1373008	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar_type_2	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd2	male_unadjust_testosterone_bioavailable_imputation_log	0.0156 (0.0533)	(rg: 0.0156; 95% CI: -0.0889 ... 0.1201)	1114636.0	0.0156	0.0533	0.104468	-0.0889 ... 0.1201	0.7705	-0.088868	0.120068	1.0	0.0	0.0156	male	unadjust	testosterone_bioavailable_imputation_log	0.1373008	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar_type_2	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd2	female_joint_1_oestradiol_log	nan (nan)	(rg: nan; 95% CI: nan ... nan)	1114636.0	nan	nan	nan	nan ... nan	nan	nan	nan	nan	nan	nan	female	joint_1	oestradiol_log	nan	logistic	joint	adjust	oestradiol_log
bipolar_type_2	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd2	female_menstruation_regular_joint_1_oestradiol_imputation	-0.218 (0.1993)	(rg: -0.218; 95% CI: -0.6086 ... 0.1726)	1114637.0	-0.218	0.1993	0.390628	-0.6086 ... 0.1726	0.274	-0.608628	0.1726279999999999	1.0	0.0	0.218	female_menstruation_regular	joint_1	oestradiol_imputation	0.5133968	logistic	joint	adjust	oestradiol_imputation
bipolar_type_2	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd2	female_menstruation_regular_joint_1_oestradiol_imputation_log	0.191 (0.1996)	(rg: 0.191; 95% CI: -0.2002 ... 0.5822)	1114637.0	0.191	0.1996	0.391216	-0.2002 ... 0.5822	0.3387	-0.200216	0.5822160000000001	1.0	0.0	0.191	female_menstruation_regular	joint_1	oestradiol_imputation_log	0.5141696	logistic	joint	adjust	oestradiol_imputation_log
bipolar_type_2	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd2	female_menstruation_regular_joint_1_oestradiol_log	-0.2537 (0.4806)	(rg: -0.2537; 95% CI: -1.1957 ... 0.6883)	1114637.0	-0.2537	0.4806	0.941976	-1.1957 ... 0.6883	0.5976	-1.195676	0.6882760000000001	1.0	0.0	0.2537	female_menstruation_regular	joint_1	oestradiol_log	1.2380256	logistic	joint	adjust	oestradiol_log
