phenotype_primary	design	study_primary	study_secondary	summary_error	summary_interval	variants	correlation	standard_error	interval_95	confidence_95_range	probability	confidence_95_low	confidence_95_high	confidence_95_not_one	confidence_95_not_zero	correlation_absolute	cohort	model	phenotype_secondary	interval_99	dependence_type	model_context	model_adjustment	variable
alcohol_dependence	primaries_against_steroid_globulin_linear	30482948_walters_2018_eur_unrel_meta	male_unadjust_steroid_globulin_imputation_log	0.0305 (0.0556)	(rg: 0.0305; 95% CI: -0.0785 ... 0.1395)	1173184.0	0.0305	0.0556	0.1089759999999999	-0.0785 ... 0.1395	0.5836	-0.0784759999999999	0.139476	1.0	0.0	0.0305	male	unadjust	steroid_globulin_imputation_log	0.1432256	logistic	joint	unadjust	steroid_globulin_imputation_log
alcohol_dependence	primaries_against_oestradiol_logistic	30482948_walters_2018_eur_unrel_meta	female_joint_1_oestradiol_detection	-0.2081 (0.1405)	(rg: -0.2081; 95% CI: -0.4835 ... 0.0673)	1173186.0	-0.2081	0.1405	0.27538	-0.4835 ... 0.0673	0.1385	-0.48348	0.06728	1.0	0.0	0.2081	female	joint_1	oestradiol_detection	0.361928	logistic	joint	adjust	oestradiol_detection
alcohol_dependence	primaries_against_oestradiol_logistic	30482948_walters_2018_eur_unrel_meta	female_menstruation_regular_joint_1_oestradiol_detection	-0.4444 (0.3702)	(rg: -0.4444; 95% CI: -1.17 ... 0.2812)	1173192.0	-0.4444	0.3702	0.7255919999999999	-1.17 ... 0.2812	0.23	-1.169992	0.2811919999999999	1.0	0.0	0.4444	female_menstruation_regular	joint_1	oestradiol_detection	0.9536351999999999	logistic	joint	adjust	oestradiol_detection
alcohol_dependence	primaries_against_oestradiol_logistic	30482948_walters_2018_eur_unrel_meta	female_menstruation_regular_unadjust_oestradiol_detection	-0.4152 (0.2626)	(rg: -0.4152; 95% CI: -0.9299 ... 0.0995)	1173193.0	-0.4152	0.2626	0.514696	-0.9299 ... 0.0995	0.1138	-0.929896	0.099496	1.0	0.0	0.4152	female_menstruation_regular	unadjust	oestradiol_detection	0.6764576	logistic	joint	unadjust	oestradiol_detection
alcohol_dependence	primaries_against_oestradiol_logistic	30482948_walters_2018_eur_unrel_meta	female_perimenopause_joint_1_oestradiol_detection	-0.375 (0.1914)	(rg: -0.375; 95% CI: -0.7501 ... 0.0001)	1173189.0	-0.375	0.1914	0.375144	-0.7501 ... 0.0001	0.0501	-0.7501439999999999	0.0001439999999999	1.0	0.0	0.375	female_perimenopause	joint_1	oestradiol_detection	0.4930464	logistic	joint	adjust	oestradiol_detection
alcohol_dependence	primaries_against_oestradiol_logistic	30482948_walters_2018_eur_unrel_meta	female_perimenopause_unadjust_oestradiol_detection	-0.3833 (0.2071)	(rg: -0.3833; 95% CI: -0.7892 ... 0.0226)	1173191.0	-0.3833	0.2071	0.405916	-0.7892 ... 0.0226	0.0642	-0.7892159999999999	0.022616	1.0	0.0	0.3833	female_perimenopause	unadjust	oestradiol_detection	0.5334896	logistic	joint	unadjust	oestradiol_detection
alcohol_dependence	primaries_against_oestradiol_logistic	30482948_walters_2018_eur_unrel_meta	female_postmenopause_joint_1_oestradiol_detection	-0.2251 (0.2439)	(rg: -0.2251; 95% CI: -0.7031 ... 0.2529)	1173191.0	-0.2251	0.2439	0.478044	-0.7031 ... 0.2529	0.356	-0.703144	0.252944	1.0	0.0	0.2251	female_postmenopause	joint_1	oestradiol_detection	0.6282864	logistic	joint	adjust	oestradiol_detection
alcohol_dependence	primaries_against_oestradiol_logistic	30482948_walters_2018_eur_unrel_meta	female_postmenopause_unadjust_oestradiol_detection	0.1424 (0.1622)	(rg: 0.1424; 95% CI: -0.1755 ... 0.4603)	1173192.0	0.1424	0.1622	0.317912	-0.1755 ... 0.4603	0.3799	-0.175512	0.460312	1.0	0.0	0.1424	female_postmenopause	unadjust	oestradiol_detection	0.41782720000000007	logistic	joint	unadjust	oestradiol_detection
alcohol_dependence	primaries_against_oestradiol_logistic	30482948_walters_2018_eur_unrel_meta	female_premenopause_joint_1_oestradiol_detection	-0.0326 (0.4835)	(rg: -0.0326; 95% CI: -0.9803 ... 0.9151)	1173204.0	-0.0326	0.4835	0.94766	-0.9803 ... 0.9151	0.9463	-0.98026	0.91506	1.0	0.0	0.0326	female_premenopause	joint_1	oestradiol_detection	1.245496	logistic	joint	adjust	oestradiol_detection
alcohol_dependence	primaries_against_oestradiol_logistic	30482948_walters_2018_eur_unrel_meta	female_premenopause_unadjust_oestradiol_detection	-0.0938 (0.2186)	(rg: -0.0938; 95% CI: -0.5223 ... 0.3347)	1173194.0	-0.0938	0.2186	0.4284559999999999	-0.5223 ... 0.3347	0.6681	-0.5222559999999999	0.3346559999999999	1.0	0.0	0.0938	female_premenopause	unadjust	oestradiol_detection	0.5631136	logistic	joint	unadjust	oestradiol_detection
alcohol_dependence	primaries_against_oestradiol_logistic	30482948_walters_2018_eur_unrel_meta	female_unadjust_oestradiol_detection	-0.0771 (0.1326)	(rg: -0.0771; 95% CI: -0.337 ... 0.1828)	1173185.0	-0.0771	0.1326	0.2598959999999999	-0.337 ... 0.1828	0.5611	-0.3369959999999999	0.1827959999999999	1.0	0.0	0.0771	female	unadjust	oestradiol_detection	0.3415776	logistic	joint	unadjust	oestradiol_detection
alcohol_dependence	primaries_against_oestradiol_logistic	30482948_walters_2018_eur_unrel_meta	male_age_high_joint_1_oestradiol_detection	-0.0394 (0.1661)	(rg: -0.0394; 95% CI: -0.365 ... 0.2862)	1173200.0	-0.0394	0.1661	0.325556	-0.365 ... 0.2862	0.8126	-0.364956	0.286156	1.0	0.0	0.0394	male_age_high	joint_1	oestradiol_detection	0.4278736	logistic	joint	adjust	oestradiol_detection
alcohol_dependence	primaries_against_oestradiol_logistic	30482948_walters_2018_eur_unrel_meta	male_age_high_unadjust_oestradiol_detection	0.0088 (0.1656)	(rg: 0.0088; 95% CI: -0.3158 ... 0.3334)	1173199.0	0.0088	0.1656	0.324576	-0.3158 ... 0.3334	0.9578	-0.315776	0.3333759999999999	1.0	0.0	0.0088	male_age_high	unadjust	oestradiol_detection	0.4265856	logistic	joint	unadjust	oestradiol_detection
alcohol_dependence	primaries_against_oestradiol_logistic	30482948_walters_2018_eur_unrel_meta	male_age_low_joint_1_oestradiol_detection	-0.1073 (0.331)	(rg: -0.1073; 95% CI: -0.7561 ... 0.5415)	1173196.0	-0.1073	0.331	0.64876	-0.7561 ... 0.5415	0.7458	-0.75606	0.54146	1.0	0.0	0.1073	male_age_low	joint_1	oestradiol_detection	0.8526560000000001	logistic	joint	adjust	oestradiol_detection
alcohol_dependence	primaries_against_oestradiol_logistic	30482948_walters_2018_eur_unrel_meta	male_age_low_unadjust_oestradiol_detection	-0.1359 (0.3051)	(rg: -0.1359; 95% CI: -0.7339 ... 0.4621)	1173196.0	-0.1359	0.3051	0.597996	-0.7339 ... 0.4621	0.6561	-0.733896	0.4620959999999999	1.0	0.0	0.1359	male_age_low	unadjust	oestradiol_detection	0.7859376	logistic	joint	unadjust	oestradiol_detection
alcohol_dependence	primaries_against_oestradiol_logistic	30482948_walters_2018_eur_unrel_meta	male_age_middle_joint_1_oestradiol_detection	0.2999 (0.1542)	(rg: 0.2999; 95% CI: -0.0023 ... 0.6021)	1173196.0	0.2999	0.1542	0.302232	-0.0023 ... 0.6021	0.0518	-0.002332	0.602132	1.0	0.0	0.2999	male_age_middle	joint_1	oestradiol_detection	0.3972192	logistic	joint	adjust	oestradiol_detection
alcohol_dependence	primaries_against_oestradiol_logistic	30482948_walters_2018_eur_unrel_meta	male_age_middle_unadjust_oestradiol_detection	0.325 (0.158)	(rg: 0.325; 95% CI: 0.0153 ... 0.6347)	1173196.0	0.325	0.158	0.30968	0.0153 ... 0.6347	0.0397	0.01532	0.63468	1.0	1.0	0.325	male_age_middle	unadjust	oestradiol_detection	0.40700800000000004	logistic	joint	unadjust	oestradiol_detection
alcohol_dependence	primaries_against_oestradiol_logistic	30482948_walters_2018_eur_unrel_meta	male_joint_1_oestradiol_detection	0.1304 (0.1168)	(rg: 0.1304; 95% CI: -0.0985 ... 0.3593)	1173186.0	0.1304	0.1168	0.228928	-0.0985 ... 0.3593	0.2645	-0.098528	0.359328	1.0	0.0	0.1304	male	joint_1	oestradiol_detection	0.3008768	logistic	joint	adjust	oestradiol_detection
alcohol_dependence	primaries_against_oestradiol_logistic	30482948_walters_2018_eur_unrel_meta	male_unadjust_oestradiol_detection	0.1254 (0.1182)	(rg: 0.1254; 95% CI: -0.1063 ... 0.3571)	1173187.0	0.1254	0.1182	0.231672	-0.1063 ... 0.3571	0.2889	-0.1062719999999999	0.357072	1.0	0.0	0.1254	male	unadjust	oestradiol_detection	0.3044832	logistic	joint	unadjust	oestradiol_detection
alcohol_dependence	primaries_against_oestradiol_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	female_joint_1_oestradiol_bioavailable_imputation_log	-0.163 (0.1199)	(rg: -0.163; 95% CI: -0.398 ... 0.072)	1173184.0	-0.163	0.1199	0.235004	-0.398 ... 0.072	0.1741	-0.398004	0.072004	1.0	0.0	0.163	female	joint_1	oestradiol_bioavailable_imputation_log	0.30886240000000004	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
alcohol_dependence	primaries_against_oestradiol_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	female_menstruation_regular_joint_1_oestradiol_bioavailable_imputation_log	-0.3828 (0.3442)	(rg: -0.3828; 95% CI: -1.0574 ... 0.2918)	1173185.0	-0.3828	0.3442	0.674632	-1.0574 ... 0.2918	0.2661	-1.057432	0.291832	1.0	0.0	0.3828	female_menstruation_regular	joint_1	oestradiol_bioavailable_imputation_log	0.8866592000000001	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
alcohol_dependence	primaries_against_oestradiol_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	female_menstruation_regular_unadjust_oestradiol_bioavailable_imputation_log	-0.4774 (0.3237)	(rg: -0.4774; 95% CI: -1.1119 ... 0.1571)	1173185.0	-0.4774	0.3237	0.634452	-1.1119 ... 0.1571	0.1403	-1.111852	0.157052	1.0	0.0	0.4774	female_menstruation_regular	unadjust	oestradiol_bioavailable_imputation_log	0.8338512	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
alcohol_dependence	primaries_against_oestradiol_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	female_perimenopause_joint_1_oestradiol_bioavailable_imputation_log	-0.3772 (0.238)	(rg: -0.3772; 95% CI: -0.8437 ... 0.0893)	1173184.0	-0.3772	0.238	0.4664799999999999	-0.8437 ... 0.0893	0.113	-0.84368	0.0892799999999999	1.0	0.0	0.3772	female_perimenopause	joint_1	oestradiol_bioavailable_imputation_log	0.613088	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
alcohol_dependence	primaries_against_oestradiol_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	female_perimenopause_unadjust_oestradiol_bioavailable_imputation_log	-0.4185 (0.2412)	(rg: -0.4185; 95% CI: -0.8913 ... 0.0543)	1173184.0	-0.4185	0.2412	0.472752	-0.8913 ... 0.0543	0.0826	-0.8912519999999999	0.054252	1.0	0.0	0.4185	female_perimenopause	unadjust	oestradiol_bioavailable_imputation_log	0.6213312	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
alcohol_dependence	primaries_against_oestradiol_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	female_postmenopause_joint_1_oestradiol_bioavailable_imputation_log	-0.0803 (0.0902)	(rg: -0.0803; 95% CI: -0.2571 ... 0.0965)	1173184.0	-0.0803	0.0902	0.176792	-0.2571 ... 0.0965	0.373	-0.257092	0.096492	1.0	0.0	0.0803	female_postmenopause	joint_1	oestradiol_bioavailable_imputation_log	0.2323552	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
alcohol_dependence	primaries_against_oestradiol_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	female_postmenopause_unadjust_oestradiol_bioavailable_imputation_log	0.0789 (0.0893)	(rg: 0.0789; 95% CI: -0.0961 ... 0.2539)	1173184.0	0.0789	0.0893	0.175028	-0.0961 ... 0.2539	0.3773	-0.096128	0.253928	1.0	0.0	0.0789	female_postmenopause	unadjust	oestradiol_bioavailable_imputation_log	0.2300368	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
alcohol_dependence	primaries_against_oestradiol_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	female_premenopause_joint_1_oestradiol_bioavailable_imputation_log	0.2172 (0.2996)	(rg: 0.2172; 95% CI: -0.37 ... 0.8044)	1173185.0	0.2172	0.2996	0.587216	-0.37 ... 0.8044	0.4685	-0.3700159999999999	0.804416	1.0	0.0	0.2172	female_premenopause	joint_1	oestradiol_bioavailable_imputation_log	0.7717696	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
alcohol_dependence	primaries_against_oestradiol_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	female_premenopause_unadjust_oestradiol_bioavailable_imputation_log	0.0816 (0.2825)	(rg: 0.0816; 95% CI: -0.4721 ... 0.6353)	1173185.0	0.0816	0.2825	0.5537	-0.4721 ... 0.6353	0.7727	-0.4720999999999999	0.6353	1.0	0.0	0.0816	female_premenopause	unadjust	oestradiol_bioavailable_imputation_log	0.7277199999999999	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
alcohol_dependence	primaries_against_oestradiol_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	female_unadjust_oestradiol_bioavailable_imputation_log	-0.0007 (0.118)	(rg: -0.0007; 95% CI: -0.232 ... 0.2306)	1173184.0	-0.0007	0.118	0.2312799999999999	-0.232 ... 0.2306	0.9955	-0.23198	0.2305799999999999	1.0	0.0	0.0007	female	unadjust	oestradiol_bioavailable_imputation_log	0.303968	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
alcohol_dependence	primaries_against_oestradiol_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	male_age_high_joint_1_oestradiol_bioavailable_imputation_log	-0.2308 (0.1323)	(rg: -0.2308; 95% CI: -0.4901 ... 0.0285)	1173184.0	-0.2308	0.1323	0.259308	-0.4901 ... 0.0285	0.081	-0.490108	0.0285079999999999	1.0	0.0	0.2308	male_age_high	joint_1	oestradiol_bioavailable_imputation_log	0.3408048	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
alcohol_dependence	primaries_against_oestradiol_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	male_age_high_unadjust_oestradiol_bioavailable_imputation_log	-0.1156 (0.1344)	(rg: -0.1156; 95% CI: -0.379 ... 0.1478)	1173184.0	-0.1156	0.1344	0.263424	-0.379 ... 0.1478	0.3898	-0.3790239999999999	0.147824	1.0	0.0	0.1156	male_age_high	unadjust	oestradiol_bioavailable_imputation_log	0.3462144	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
alcohol_dependence	primaries_against_oestradiol_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	male_age_low_joint_1_oestradiol_bioavailable_imputation_log	-0.3215 (0.1716)	(rg: -0.3215; 95% CI: -0.6578 ... 0.0148)	1173184.0	-0.3215	0.1716	0.336336	-0.6578 ... 0.0148	0.061	-0.6578360000000001	0.014836	1.0	0.0	0.3215	male_age_low	joint_1	oestradiol_bioavailable_imputation_log	0.44204160000000003	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
alcohol_dependence	primaries_against_oestradiol_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	male_age_low_unadjust_oestradiol_bioavailable_imputation_log	-0.2381 (0.1631)	(rg: -0.2381; 95% CI: -0.5578 ... 0.0816)	1173184.0	-0.2381	0.1631	0.3196759999999999	-0.5578 ... 0.0816	0.1443	-0.5577759999999999	0.0815759999999999	1.0	0.0	0.2381	male_age_low	unadjust	oestradiol_bioavailable_imputation_log	0.4201456	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
alcohol_dependence	primaries_against_oestradiol_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	male_age_middle_joint_1_oestradiol_bioavailable_imputation_log	0.1101 (0.1438)	(rg: 0.1101; 95% CI: -0.1717 ... 0.3919)	1173184.0	0.1101	0.1438	0.281848	-0.1717 ... 0.3919	0.4438	-0.171748	0.3919480000000001	1.0	0.0	0.1101	male_age_middle	joint_1	oestradiol_bioavailable_imputation_log	0.37042880000000006	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
alcohol_dependence	primaries_against_oestradiol_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	male_age_middle_unadjust_oestradiol_bioavailable_imputation_log	0.1424 (0.1344)	(rg: 0.1424; 95% CI: -0.121 ... 0.4058)	1173184.0	0.1424	0.1344	0.263424	-0.121 ... 0.4058	0.2896	-0.1210239999999999	0.4058239999999999	1.0	0.0	0.1424	male_age_middle	unadjust	oestradiol_bioavailable_imputation_log	0.3462144	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
alcohol_dependence	primaries_against_oestradiol_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	male_joint_1_oestradiol_bioavailable_imputation_log	-0.1293 (0.0854)	(rg: -0.1293; 95% CI: -0.2967 ... 0.0381)	1173184.0	-0.1293	0.0854	0.167384	-0.2967 ... 0.0381	0.1299	-0.296684	0.038084	1.0	0.0	0.1293	male	joint_1	oestradiol_bioavailable_imputation_log	0.2199904	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
alcohol_dependence	primaries_against_oestradiol_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	male_unadjust_oestradiol_bioavailable_imputation_log	-0.0286 (0.0869)	(rg: -0.0286; 95% CI: -0.1989 ... 0.1417)	1173184.0	-0.0286	0.0869	0.170324	-0.1989 ... 0.1417	0.7425	-0.198924	0.141724	1.0	0.0	0.0286	male	unadjust	oestradiol_bioavailable_imputation_log	0.2238544	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
alcohol_dependence	primaries_against_testosterone_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	female_joint_1_testosterone_bioavailable_imputation_log	-0.0451 (0.051)	(rg: -0.0451; 95% CI: -0.1451 ... 0.0549)	1173184.0	-0.0451	0.051	0.09996	-0.1451 ... 0.0549	0.3767	-0.14506	0.0548599999999999	1.0	0.0	0.0451	female	joint_1	testosterone_bioavailable_imputation_log	0.131376	logistic	joint	adjust	testosterone_bioavailable_imputation_log
alcohol_dependence	primaries_against_testosterone_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	female_menstruation_regular_joint_1_testosterone_bioavailable_imputation_log	-0.0002 (0.1119)	(rg: -0.0002; 95% CI: -0.2195 ... 0.2191)	1173185.0	-0.0002	0.1119	0.219324	-0.2195 ... 0.2191	0.9987	-0.219524	0.2191239999999999	1.0	0.0	0.0002	female_menstruation_regular	joint_1	testosterone_bioavailable_imputation_log	0.2882544	logistic	joint	adjust	testosterone_bioavailable_imputation_log
alcohol_dependence	primaries_against_testosterone_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	female_menstruation_regular_unadjust_testosterone_bioavailable_imputation_log	0.0287 (0.1137)	(rg: 0.0287; 95% CI: -0.1942 ... 0.2516)	1173185.0	0.0287	0.1137	0.222852	-0.1942 ... 0.2516	0.8006	-0.194152	0.251552	1.0	0.0	0.0287	female_menstruation_regular	unadjust	testosterone_bioavailable_imputation_log	0.2928912	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
alcohol_dependence	primaries_against_testosterone_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	female_perimenopause_joint_1_testosterone_bioavailable_imputation_log	-0.3195 (0.1053)	(rg: -0.3195; 95% CI: -0.5259 ... -0.1131)	1173184.0	-0.3195	0.1053	0.206388	-0.5259 ... -0.1131	0.0024	-0.525888	-0.1131119999999999	1.0	1.0	0.3195	female_perimenopause	joint_1	testosterone_bioavailable_imputation_log	0.2712528	logistic	joint	adjust	testosterone_bioavailable_imputation_log
alcohol_dependence	primaries_against_testosterone_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	female_perimenopause_unadjust_testosterone_bioavailable_imputation_log	-0.2515 (0.1052)	(rg: -0.2515; 95% CI: -0.4577 ... -0.0453)	1173184.0	-0.2515	0.1052	0.206192	-0.4577 ... -0.0453	0.0168	-0.457692	-0.045308	1.0	1.0	0.2515	female_perimenopause	unadjust	testosterone_bioavailable_imputation_log	0.2709952	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
alcohol_dependence	primaries_against_testosterone_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	female_postmenopause_joint_1_testosterone_bioavailable_imputation_log	-0.0347 (0.0558)	(rg: -0.0347; 95% CI: -0.1441 ... 0.0747)	1173184.0	-0.0347	0.0558	0.109368	-0.1441 ... 0.0747	0.5339	-0.144068	0.074668	1.0	0.0	0.0347	female_postmenopause	joint_1	testosterone_bioavailable_imputation_log	0.1437408	logistic	joint	adjust	testosterone_bioavailable_imputation_log
alcohol_dependence	primaries_against_testosterone_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	female_postmenopause_unadjust_testosterone_bioavailable_imputation_log	-0.0384 (0.0576)	(rg: -0.0384; 95% CI: -0.1513 ... 0.0745)	1173184.0	-0.0384	0.0576	0.112896	-0.1513 ... 0.0745	0.5057	-0.1512959999999999	0.074496	1.0	0.0	0.0384	female_postmenopause	unadjust	testosterone_bioavailable_imputation_log	0.1483776	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
alcohol_dependence	primaries_against_testosterone_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	female_premenopause_joint_1_testosterone_bioavailable_imputation_log	0.187 (0.131)	(rg: 0.187; 95% CI: -0.0698 ... 0.4438)	1173185.0	0.187	0.131	0.25676	-0.0698 ... 0.4438	0.1534	-0.0697599999999999	0.44376	1.0	0.0	0.187	female_premenopause	joint_1	testosterone_bioavailable_imputation_log	0.33745600000000003	logistic	joint	adjust	testosterone_bioavailable_imputation_log
alcohol_dependence	primaries_against_testosterone_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	female_premenopause_unadjust_testosterone_bioavailable_imputation_log	0.1681 (0.1162)	(rg: 0.1681; 95% CI: -0.0597 ... 0.3959)	1173185.0	0.1681	0.1162	0.2277519999999999	-0.0597 ... 0.3959	0.1479	-0.0596519999999999	0.395852	1.0	0.0	0.1681	female_premenopause	unadjust	testosterone_bioavailable_imputation_log	0.2993312	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
alcohol_dependence	primaries_against_testosterone_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	female_unadjust_testosterone_bioavailable_imputation_log	-0.0451 (0.054)	(rg: -0.0451; 95% CI: -0.1509 ... 0.0607)	1173184.0	-0.0451	0.054	0.10584	-0.1509 ... 0.0607	0.404	-0.15094	0.06074	1.0	0.0	0.0451	female	unadjust	testosterone_bioavailable_imputation_log	0.139104	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
alcohol_dependence	primaries_against_testosterone_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	male_age_high_joint_1_testosterone_bioavailable_imputation_log	-0.0384 (0.1341)	(rg: -0.0384; 95% CI: -0.3012 ... 0.2244)	1173184.0	-0.0384	0.1341	0.262836	-0.3012 ... 0.2244	0.7744	-0.301236	0.224436	1.0	0.0	0.0384	male_age_high	joint_1	testosterone_bioavailable_imputation_log	0.3454416	logistic	joint	adjust	testosterone_bioavailable_imputation_log
alcohol_dependence	primaries_against_testosterone_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	male_age_high_unadjust_testosterone_bioavailable_imputation_log	-0.1026 (0.1352)	(rg: -0.1026; 95% CI: -0.3676 ... 0.1624)	1173184.0	-0.1026	0.1352	0.2649919999999999	-0.3676 ... 0.1624	0.4481	-0.3675919999999999	0.1623919999999999	1.0	0.0	0.1026	male_age_high	unadjust	testosterone_bioavailable_imputation_log	0.34827519999999995	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
alcohol_dependence	primaries_against_testosterone_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	male_age_low_joint_1_testosterone_bioavailable_imputation_log	0.1189 (0.1007)	(rg: 0.1189; 95% CI: -0.0785 ... 0.3163)	1173184.0	0.1189	0.1007	0.197372	-0.0785 ... 0.3163	0.2375	-0.0784719999999999	0.316272	1.0	0.0	0.1189	male_age_low	joint_1	testosterone_bioavailable_imputation_log	0.2594032	logistic	joint	adjust	testosterone_bioavailable_imputation_log
alcohol_dependence	primaries_against_testosterone_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	male_age_low_unadjust_testosterone_bioavailable_imputation_log	0.0911 (0.0985)	(rg: 0.0911; 95% CI: -0.102 ... 0.2842)	1173184.0	0.0911	0.0985	0.19306	-0.102 ... 0.2842	0.3548	-0.10196	0.28416	1.0	0.0	0.0911	male_age_low	unadjust	testosterone_bioavailable_imputation_log	0.253736	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
alcohol_dependence	primaries_against_testosterone_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	male_age_middle_joint_1_testosterone_bioavailable_imputation_log	0.0686 (0.0846)	(rg: 0.0686; 95% CI: -0.0972 ... 0.2344)	1173184.0	0.0686	0.0846	0.165816	-0.0972 ... 0.2344	0.4173	-0.097216	0.2344159999999999	1.0	0.0	0.0686	male_age_middle	joint_1	testosterone_bioavailable_imputation_log	0.2179296	logistic	joint	adjust	testosterone_bioavailable_imputation_log
alcohol_dependence	primaries_against_testosterone_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	male_age_middle_unadjust_testosterone_bioavailable_imputation_log	0.0375 (0.0861)	(rg: 0.0375; 95% CI: -0.1313 ... 0.2063)	1173184.0	0.0375	0.0861	0.168756	-0.1313 ... 0.2063	0.6631	-0.1312559999999999	0.206256	1.0	0.0	0.0375	male_age_middle	unadjust	testosterone_bioavailable_imputation_log	0.2217936	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
alcohol_dependence	primaries_against_testosterone_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	male_joint_1_testosterone_bioavailable_imputation_log	0.0472 (0.0679)	(rg: 0.0472; 95% CI: -0.0859 ... 0.1803)	1173184.0	0.0472	0.0679	0.133084	-0.0859 ... 0.1803	0.4873	-0.085884	0.180284	1.0	0.0	0.0472	male	joint_1	testosterone_bioavailable_imputation_log	0.17491040000000002	logistic	joint	adjust	testosterone_bioavailable_imputation_log
alcohol_dependence	primaries_against_testosterone_bioavailable_linear	30482948_walters_2018_eur_unrel_meta	male_unadjust_testosterone_bioavailable_imputation_log	0.0478 (0.0683)	(rg: 0.0478; 95% CI: -0.0861 ... 0.1817)	1173184.0	0.0478	0.0683	0.133868	-0.0861 ... 0.1817	0.4844	-0.0860679999999999	0.181668	1.0	0.0	0.0478	male	unadjust	testosterone_bioavailable_imputation_log	0.1759408	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	female_joint_1_oestradiol_log	nan (nan)	(rg: nan; 95% CI: nan ... nan)	1173184.0	nan	nan	nan	nan ... nan	nan	nan	nan	nan	nan	nan	female	joint_1	oestradiol_log	nan	logistic	joint	adjust	oestradiol_log
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	female_menstruation_regular_joint_1_oestradiol_imputation	-0.386 (0.276)	(rg: -0.386; 95% CI: -0.927 ... 0.155)	1173185.0	-0.386	0.276	0.54096	-0.927 ... 0.155	0.1618	-0.92696	0.15496	1.0	0.0	0.386	female_menstruation_regular	joint_1	oestradiol_imputation	0.710976	logistic	joint	adjust	oestradiol_imputation
