phenotype_primary	design	study_primary	study_secondary	summary_error	summary_interval	variants	correlation	standard_error	interval_95	confidence_95_range	probability	confidence_95_low	confidence_95_high	confidence_95_not_one	confidence_95_not_zero	correlation_absolute	cohort	model	phenotype_secondary	interval_99	dependence_type	model_context	model_adjustment	variable
bipolar_type_1	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd1	female_joint_1_oestradiol_detection	-0.0033 (0.065)	(rg: -0.0033; 95% CI: -0.1307 ... 0.1241)	1115967.0	-0.0033	0.065	0.1274	-0.1307 ... 0.1241	0.959	-0.1307	0.1241	1.0	0.0	0.0033	female	joint_1	oestradiol_detection	0.16744	logistic	joint	adjust	oestradiol_detection
bipolar_type_1	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd1	female_menstruation_regular_joint_1_oestradiol_detection	0.1365 (0.1478)	(rg: 0.1365; 95% CI: -0.1532 ... 0.4262)	1115969.0	0.1365	0.1478	0.2896879999999999	-0.1532 ... 0.4262	0.3557	-0.1531879999999999	0.4261879999999999	1.0	0.0	0.1365	female_menstruation_regular	joint_1	oestradiol_detection	0.3807328	logistic	joint	adjust	oestradiol_detection
bipolar_type_1	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd1	female_menstruation_regular_unadjust_oestradiol_detection	0.121 (0.1118)	(rg: 0.121; 95% CI: -0.0981 ... 0.3401)	1115970.0	0.121	0.1118	0.219128	-0.0981 ... 0.3401	0.279	-0.0981279999999999	0.340128	1.0	0.0	0.121	female_menstruation_regular	unadjust	oestradiol_detection	0.2879968	logistic	joint	unadjust	oestradiol_detection
bipolar_type_1	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd1	female_perimenopause_joint_1_oestradiol_detection	-0.025 (0.0876)	(rg: -0.025; 95% CI: -0.1967 ... 0.1467)	1115967.0	-0.025	0.0876	0.171696	-0.1967 ... 0.1467	0.7758	-0.1966959999999999	0.146696	1.0	0.0	0.025	female_perimenopause	joint_1	oestradiol_detection	0.22565759999999999	logistic	joint	adjust	oestradiol_detection
bipolar_type_1	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd1	female_perimenopause_unadjust_oestradiol_detection	-0.0206 (0.0901)	(rg: -0.0206; 95% CI: -0.1972 ... 0.156)	1115969.0	-0.0206	0.0901	0.176596	-0.1972 ... 0.156	0.8191	-0.197196	0.155996	1.0	0.0	0.0206	female_perimenopause	unadjust	oestradiol_detection	0.23209760000000002	logistic	joint	unadjust	oestradiol_detection
bipolar_type_1	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd1	female_postmenopause_joint_1_oestradiol_detection	-0.1725 (0.1263)	(rg: -0.1725; 95% CI: -0.42 ... 0.075)	1115968.0	-0.1725	0.1263	0.247548	-0.42 ... 0.075	0.172	-0.420048	0.075048	1.0	0.0	0.1725	female_postmenopause	joint_1	oestradiol_detection	0.3253488	logistic	joint	adjust	oestradiol_detection
bipolar_type_1	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd1	female_postmenopause_unadjust_oestradiol_detection	0.0138 (0.0764)	(rg: 0.0138; 95% CI: -0.1359 ... 0.1635)	1115969.0	0.0138	0.0764	0.149744	-0.1359 ... 0.1635	0.8566	-0.1359439999999999	0.163544	1.0	0.0	0.0138	female_postmenopause	unadjust	oestradiol_detection	0.1968064	logistic	joint	unadjust	oestradiol_detection
bipolar_type_1	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd1	female_premenopause_joint_1_oestradiol_detection	0.073 (0.1781)	(rg: 0.073; 95% CI: -0.2761 ... 0.4221)	1115974.0	0.073	0.1781	0.349076	-0.2761 ... 0.4221	0.6817	-0.276076	0.422076	1.0	0.0	0.073	female_premenopause	joint_1	oestradiol_detection	0.4587856	logistic	joint	adjust	oestradiol_detection
bipolar_type_1	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd1	female_premenopause_unadjust_oestradiol_detection	0.0905 (0.0958)	(rg: 0.0905; 95% CI: -0.0973 ... 0.2783)	1115970.0	0.0905	0.0958	0.187768	-0.0973 ... 0.2783	0.3448	-0.097268	0.2782679999999999	1.0	0.0	0.0905	female_premenopause	unadjust	oestradiol_detection	0.2467808	logistic	joint	unadjust	oestradiol_detection
bipolar_type_1	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd1	female_unadjust_oestradiol_detection	-0.0275 (0.0583)	(rg: -0.0275; 95% CI: -0.1418 ... 0.0868)	1115966.0	-0.0275	0.0583	0.114268	-0.1418 ... 0.0868	0.6379	-0.141768	0.086768	1.0	0.0	0.0275	female	unadjust	oestradiol_detection	0.1501808	logistic	joint	unadjust	oestradiol_detection
bipolar_type_1	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd1	male_age_high_joint_1_oestradiol_detection	-0.0679 (0.0807)	(rg: -0.0679; 95% CI: -0.2261 ... 0.0903)	1115972.0	-0.0679	0.0807	0.1581719999999999	-0.2261 ... 0.0903	0.4	-0.226072	0.0902719999999999	1.0	0.0	0.0679	male_age_high	joint_1	oestradiol_detection	0.2078832	logistic	joint	adjust	oestradiol_detection
bipolar_type_1	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd1	male_age_high_unadjust_oestradiol_detection	-0.0688 (0.0768)	(rg: -0.0688; 95% CI: -0.2193 ... 0.0817)	1115972.0	-0.0688	0.0768	0.150528	-0.2193 ... 0.0817	0.3701	-0.219328	0.081728	1.0	0.0	0.0688	male_age_high	unadjust	oestradiol_detection	0.19783679999999998	logistic	joint	unadjust	oestradiol_detection
bipolar_type_1	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd1	male_age_low_joint_1_oestradiol_detection	-0.0556 (0.1475)	(rg: -0.0556; 95% CI: -0.3447 ... 0.2335)	1115972.0	-0.0556	0.1475	0.2890999999999999	-0.3447 ... 0.2335	0.7062	-0.3446999999999999	0.2334999999999999	1.0	0.0	0.0556	male_age_low	joint_1	oestradiol_detection	0.37995999999999996	logistic	joint	adjust	oestradiol_detection
bipolar_type_1	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd1	male_age_low_unadjust_oestradiol_detection	-0.0531 (0.1322)	(rg: -0.0531; 95% CI: -0.3122 ... 0.206)	1115972.0	-0.0531	0.1322	0.259112	-0.3122 ... 0.206	0.688	-0.312212	0.206012	1.0	0.0	0.0531	male_age_low	unadjust	oestradiol_detection	0.34054720000000005	logistic	joint	unadjust	oestradiol_detection
bipolar_type_1	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd1	male_age_middle_joint_1_oestradiol_detection	0.1009 (0.0554)	(rg: 0.1009; 95% CI: -0.0077 ... 0.2095)	1115974.0	0.1009	0.0554	0.108584	-0.0077 ... 0.2095	0.0686	-0.0076839999999999	0.209484	1.0	0.0	0.1009	male_age_middle	joint_1	oestradiol_detection	0.1427104	logistic	joint	adjust	oestradiol_detection
bipolar_type_1	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd1	male_age_middle_unadjust_oestradiol_detection	0.092 (0.0552)	(rg: 0.092; 95% CI: -0.0162 ... 0.2002)	1115974.0	0.092	0.0552	0.108192	-0.0162 ... 0.2002	0.0953	-0.0161919999999999	0.2001919999999999	1.0	0.0	0.092	male_age_middle	unadjust	oestradiol_detection	0.1421952	logistic	joint	unadjust	oestradiol_detection
bipolar_type_1	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd1	male_joint_1_oestradiol_detection	0.0206 (0.0429)	(rg: 0.0206; 95% CI: -0.0635 ... 0.1047)	1115967.0	0.0206	0.0429	0.084084	-0.0635 ... 0.1047	0.6323	-0.063484	0.104684	1.0	0.0	0.0206	male	joint_1	oestradiol_detection	0.11051040000000001	logistic	joint	adjust	oestradiol_detection
bipolar_type_1	primaries_against_oestradiol_logistic	34002096_mullins_2021_bpd1	male_unadjust_oestradiol_detection	0.0061 (0.0444)	(rg: 0.0061; 95% CI: -0.0809 ... 0.0931)	1115967.0	0.0061	0.0444	0.087024	-0.0809 ... 0.0931	0.8908	-0.080924	0.093124	1.0	0.0	0.0061	male	unadjust	oestradiol_detection	0.11437440000000001	logistic	joint	unadjust	oestradiol_detection
bipolar_type_1	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd1	female_joint_1_oestradiol_bioavailable_imputation_log	-0.013 (0.0486)	(rg: -0.013; 95% CI: -0.1083 ... 0.0823)	1115965.0	-0.013	0.0486	0.095256	-0.1083 ... 0.0823	0.7892	-0.1082559999999999	0.082256	1.0	0.0	0.013	female	joint_1	oestradiol_bioavailable_imputation_log	0.1251936	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar_type_1	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd1	female_menstruation_regular_joint_1_oestradiol_bioavailable_imputation_log	0.1064 (0.1393)	(rg: 0.1064; 95% CI: -0.1666 ... 0.3794)	1115966.0	0.1064	0.1393	0.273028	-0.1666 ... 0.3794	0.4448	-0.166628	0.379428	1.0	0.0	0.1064	female_menstruation_regular	joint_1	oestradiol_bioavailable_imputation_log	0.3588368	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar_type_1	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd1	female_menstruation_regular_unadjust_oestradiol_bioavailable_imputation_log	0.1239 (0.1385)	(rg: 0.1239; 95% CI: -0.1476 ... 0.3954)	1115966.0	0.1239	0.1385	0.27146	-0.1476 ... 0.3954	0.3708	-0.14756	0.39536	1.0	0.0	0.1239	female_menstruation_regular	unadjust	oestradiol_bioavailable_imputation_log	0.35677600000000004	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar_type_1	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd1	female_perimenopause_joint_1_oestradiol_bioavailable_imputation_log	-0.055 (0.1005)	(rg: -0.055; 95% CI: -0.252 ... 0.142)	1115965.0	-0.055	0.1005	0.19698	-0.252 ... 0.142	0.5843	-0.25198	0.14198	1.0	0.0	0.055	female_perimenopause	joint_1	oestradiol_bioavailable_imputation_log	0.258888	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar_type_1	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd1	female_perimenopause_unadjust_oestradiol_bioavailable_imputation_log	-0.0791 (0.0984)	(rg: -0.0791; 95% CI: -0.272 ... 0.1138)	1115965.0	-0.0791	0.0984	0.192864	-0.272 ... 0.1138	0.4217	-0.271964	0.113764	1.0	0.0	0.0791	female_perimenopause	unadjust	oestradiol_bioavailable_imputation_log	0.2534784	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar_type_1	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd1	female_postmenopause_joint_1_oestradiol_bioavailable_imputation_log	-0.0639 (0.0348)	(rg: -0.0639; 95% CI: -0.1321 ... 0.0043)	1115965.0	-0.0639	0.0348	0.0682079999999999	-0.1321 ... 0.0043	0.0663	-0.132108	0.0043079999999999	1.0	0.0	0.0639	female_postmenopause	joint_1	oestradiol_bioavailable_imputation_log	0.0896448	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar_type_1	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd1	female_postmenopause_unadjust_oestradiol_bioavailable_imputation_log	-0.0505 (0.0367)	(rg: -0.0505; 95% CI: -0.1224 ... 0.0214)	1115965.0	-0.0505	0.0367	0.071932	-0.1224 ... 0.0214	0.1688	-0.122432	0.021432	1.0	0.0	0.0505	female_postmenopause	unadjust	oestradiol_bioavailable_imputation_log	0.09453920000000002	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar_type_1	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd1	female_premenopause_joint_1_oestradiol_bioavailable_imputation_log	0.1092 (0.1238)	(rg: 0.1092; 95% CI: -0.1334 ... 0.3518)	1115966.0	0.1092	0.1238	0.2426479999999999	-0.1334 ... 0.3518	0.3777	-0.1334479999999999	0.351848	1.0	0.0	0.1092	female_premenopause	joint_1	oestradiol_bioavailable_imputation_log	0.3189088	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar_type_1	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd1	female_premenopause_unadjust_oestradiol_bioavailable_imputation_log	0.2227 (0.1474)	(rg: 0.2227; 95% CI: -0.0662 ... 0.5116)	1115966.0	0.2227	0.1474	0.288904	-0.0662 ... 0.5116	0.1307	-0.0662039999999999	0.511604	1.0	0.0	0.2227	female_premenopause	unadjust	oestradiol_bioavailable_imputation_log	0.3797024	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar_type_1	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd1	female_unadjust_oestradiol_bioavailable_imputation_log	-0.0471 (0.0467)	(rg: -0.0471; 95% CI: -0.1386 ... 0.0444)	1115965.0	-0.0471	0.0467	0.091532	-0.1386 ... 0.0444	0.3133	-0.138632	0.044432	1.0	0.0	0.0471	female	unadjust	oestradiol_bioavailable_imputation_log	0.1202992	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar_type_1	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd1	male_age_high_joint_1_oestradiol_bioavailable_imputation_log	-0.0703 (0.0648)	(rg: -0.0703; 95% CI: -0.1973 ... 0.0567)	1115965.0	-0.0703	0.0648	0.1270079999999999	-0.1973 ... 0.0567	0.2778	-0.1973079999999999	0.0567079999999999	1.0	0.0	0.0703	male_age_high	joint_1	oestradiol_bioavailable_imputation_log	0.16692479999999998	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar_type_1	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd1	male_age_high_unadjust_oestradiol_bioavailable_imputation_log	-0.0743 (0.0625)	(rg: -0.0743; 95% CI: -0.1968 ... 0.0482)	1115965.0	-0.0743	0.0625	0.1225	-0.1968 ... 0.0482	0.2345	-0.1968	0.0481999999999999	1.0	0.0	0.0743	male_age_high	unadjust	oestradiol_bioavailable_imputation_log	0.161	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar_type_1	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd1	male_age_low_joint_1_oestradiol_bioavailable_imputation_log	-0.0214 (0.0684)	(rg: -0.0214; 95% CI: -0.1555 ... 0.1127)	1115965.0	-0.0214	0.0684	0.134064	-0.1555 ... 0.1127	0.7539	-0.155464	0.1126639999999999	1.0	0.0	0.0214	male_age_low	joint_1	oestradiol_bioavailable_imputation_log	0.1761984	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar_type_1	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd1	male_age_low_unadjust_oestradiol_bioavailable_imputation_log	-0.0342 (0.0677)	(rg: -0.0342; 95% CI: -0.1669 ... 0.0985)	1115965.0	-0.0342	0.0677	0.1326919999999999	-0.1669 ... 0.0985	0.6141	-0.1668919999999999	0.0984919999999999	1.0	0.0	0.0342	male_age_low	unadjust	oestradiol_bioavailable_imputation_log	0.1743952	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar_type_1	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd1	male_age_middle_joint_1_oestradiol_bioavailable_imputation_log	0.1039 (0.0591)	(rg: 0.1039; 95% CI: -0.0119 ... 0.2197)	1115965.0	0.1039	0.0591	0.115836	-0.0119 ... 0.2197	0.0785	-0.0119359999999999	0.219736	1.0	0.0	0.1039	male_age_middle	joint_1	oestradiol_bioavailable_imputation_log	0.1522416	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar_type_1	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd1	male_age_middle_unadjust_oestradiol_bioavailable_imputation_log	0.0602 (0.0532)	(rg: 0.0602; 95% CI: -0.0441 ... 0.1645)	1115965.0	0.0602	0.0532	0.1042719999999999	-0.0441 ... 0.1645	0.2577	-0.0440719999999999	0.1644719999999999	1.0	0.0	0.0602	male_age_middle	unadjust	oestradiol_bioavailable_imputation_log	0.1370432	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar_type_1	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd1	male_joint_1_oestradiol_bioavailable_imputation_log	0.007 (0.0368)	(rg: 0.007; 95% CI: -0.0651 ... 0.0791)	1115965.0	0.007	0.0368	0.072128	-0.0651 ... 0.0791	0.849	-0.0651279999999999	0.079128	1.0	0.0	0.007	male	joint_1	oestradiol_bioavailable_imputation_log	0.0947968	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar_type_1	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_bpd1	male_unadjust_oestradiol_bioavailable_imputation_log	-0.0034 (0.037)	(rg: -0.0034; 95% CI: -0.0759 ... 0.0691)	1115965.0	-0.0034	0.037	0.07252	-0.0759 ... 0.0691	0.9258	-0.07592	0.06912	1.0	0.0	0.0034	male	unadjust	oestradiol_bioavailable_imputation_log	0.095312	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar_type_1	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd1	female_joint_1_testosterone_bioavailable_imputation_log	0.0105 (0.0238)	(rg: 0.0105; 95% CI: -0.0361 ... 0.0571)	1115965.0	0.0105	0.0238	0.046648	-0.0361 ... 0.0571	0.6607	-0.036148	0.057148	1.0	0.0	0.0105	female	joint_1	testosterone_bioavailable_imputation_log	0.061308800000000004	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar_type_1	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd1	female_menstruation_regular_joint_1_testosterone_bioavailable_imputation_log	-0.0317 (0.0464)	(rg: -0.0317; 95% CI: -0.1226 ... 0.0592)	1115966.0	-0.0317	0.0464	0.090944	-0.1226 ... 0.0592	0.4948	-0.122644	0.059244	1.0	0.0	0.0317	female_menstruation_regular	joint_1	testosterone_bioavailable_imputation_log	0.11952639999999999	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar_type_1	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd1	female_menstruation_regular_unadjust_testosterone_bioavailable_imputation_log	-0.0309 (0.0448)	(rg: -0.0309; 95% CI: -0.1187 ... 0.0569)	1115966.0	-0.0309	0.0448	0.087808	-0.1187 ... 0.0569	0.4901	-0.118708	0.056908	1.0	0.0	0.0309	female_menstruation_regular	unadjust	testosterone_bioavailable_imputation_log	0.1154048	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar_type_1	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd1	female_perimenopause_joint_1_testosterone_bioavailable_imputation_log	-0.0149 (0.0502)	(rg: -0.0149; 95% CI: -0.1133 ... 0.0835)	1115965.0	-0.0149	0.0502	0.098392	-0.1133 ... 0.0835	0.7673	-0.113292	0.083492	1.0	0.0	0.0149	female_perimenopause	joint_1	testosterone_bioavailable_imputation_log	0.12931520000000002	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar_type_1	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd1	female_perimenopause_unadjust_testosterone_bioavailable_imputation_log	-0.0506 (0.0483)	(rg: -0.0506; 95% CI: -0.1453 ... 0.0441)	1115965.0	-0.0506	0.0483	0.094668	-0.1453 ... 0.0441	0.2947	-0.145268	0.044068	1.0	0.0	0.0506	female_perimenopause	unadjust	testosterone_bioavailable_imputation_log	0.12442080000000001	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar_type_1	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd1	female_postmenopause_joint_1_testosterone_bioavailable_imputation_log	0.0073 (0.0256)	(rg: 0.0073; 95% CI: -0.0429 ... 0.0575)	1115965.0	0.0073	0.0256	0.050176	-0.0429 ... 0.0575	0.7738	-0.042876	0.057476	1.0	0.0	0.0073	female_postmenopause	joint_1	testosterone_bioavailable_imputation_log	0.06594560000000001	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar_type_1	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd1	female_postmenopause_unadjust_testosterone_bioavailable_imputation_log	-0.0188 (0.0272)	(rg: -0.0188; 95% CI: -0.0721 ... 0.0345)	1115965.0	-0.0188	0.0272	0.053312	-0.0721 ... 0.0345	0.4904	-0.072112	0.034512	1.0	0.0	0.0188	female_postmenopause	unadjust	testosterone_bioavailable_imputation_log	0.0700672	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar_type_1	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd1	female_premenopause_joint_1_testosterone_bioavailable_imputation_log	0.0148 (0.054)	(rg: 0.0148; 95% CI: -0.091 ... 0.1206)	1115966.0	0.0148	0.054	0.10584	-0.091 ... 0.1206	0.784	-0.09104	0.12064	1.0	0.0	0.0148	female_premenopause	joint_1	testosterone_bioavailable_imputation_log	0.139104	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar_type_1	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd1	female_premenopause_unadjust_testosterone_bioavailable_imputation_log	0.0321 (0.0468)	(rg: 0.0321; 95% CI: -0.0596 ... 0.1238)	1115966.0	0.0321	0.0468	0.091728	-0.0596 ... 0.1238	0.4924	-0.059628	0.123828	1.0	0.0	0.0321	female_premenopause	unadjust	testosterone_bioavailable_imputation_log	0.1205568	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar_type_1	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd1	female_unadjust_testosterone_bioavailable_imputation_log	-0.021 (0.0243)	(rg: -0.021; 95% CI: -0.0686 ... 0.0266)	1115965.0	-0.021	0.0243	0.047628	-0.0686 ... 0.0266	0.3875	-0.068628	0.0266279999999999	1.0	0.0	0.021	female	unadjust	testosterone_bioavailable_imputation_log	0.0625968	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar_type_1	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd1	male_age_high_joint_1_testosterone_bioavailable_imputation_log	-0.0022 (0.0588)	(rg: -0.0022; 95% CI: -0.1174 ... 0.113)	1115965.0	-0.0022	0.0588	0.1152479999999999	-0.1174 ... 0.113	0.9699	-0.1174479999999999	0.113048	1.0	0.0	0.0022	male_age_high	joint_1	testosterone_bioavailable_imputation_log	0.1514688	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar_type_1	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd1	male_age_high_unadjust_testosterone_bioavailable_imputation_log	-0.0006 (0.0588)	(rg: -0.0006; 95% CI: -0.1158 ... 0.1146)	1115965.0	-0.0006	0.0588	0.1152479999999999	-0.1158 ... 0.1146	0.9922	-0.1158479999999999	0.1146479999999999	1.0	0.0	0.0006	male_age_high	unadjust	testosterone_bioavailable_imputation_log	0.1514688	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar_type_1	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd1	male_age_low_joint_1_testosterone_bioavailable_imputation_log	-0.0439 (0.0415)	(rg: -0.0439; 95% CI: -0.1252 ... 0.0374)	1115965.0	-0.0439	0.0415	0.08134	-0.1252 ... 0.0374	0.2905	-0.12524	0.03744	1.0	0.0	0.0439	male_age_low	joint_1	testosterone_bioavailable_imputation_log	0.10690400000000001	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar_type_1	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd1	male_age_low_unadjust_testosterone_bioavailable_imputation_log	-0.0397 (0.04)	(rg: -0.0397; 95% CI: -0.1181 ... 0.0387)	1115965.0	-0.0397	0.04	0.0784	-0.1181 ... 0.0387	0.3209	-0.1181	0.0387	1.0	0.0	0.0397	male_age_low	unadjust	testosterone_bioavailable_imputation_log	0.10304	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar_type_1	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd1	male_age_middle_joint_1_testosterone_bioavailable_imputation_log	0.0495 (0.0436)	(rg: 0.0495; 95% CI: -0.036 ... 0.135)	1115965.0	0.0495	0.0436	0.085456	-0.036 ... 0.135	0.2564	-0.035956	0.134956	1.0	0.0	0.0495	male_age_middle	joint_1	testosterone_bioavailable_imputation_log	0.1123136	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar_type_1	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd1	male_age_middle_unadjust_testosterone_bioavailable_imputation_log	0.06 (0.0427)	(rg: 0.06; 95% CI: -0.0237 ... 0.1437)	1115965.0	0.06	0.0427	0.083692	-0.0237 ... 0.1437	0.1596	-0.023692	0.143692	1.0	0.0	0.06	male_age_middle	unadjust	testosterone_bioavailable_imputation_log	0.1099952	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar_type_1	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd1	male_joint_1_testosterone_bioavailable_imputation_log	-1.2348e-06 (0.0315)	(rg: -1.2348e-06; 95% CI: -0.0617 ... 0.0617)	1115965.0	-1.2348e-06	0.0315	0.0617399999999999	-0.0617 ... 0.0617	1.0	-0.0617412347999999	0.0617387652	1.0	0.0	1.2348e-06	male	joint_1	testosterone_bioavailable_imputation_log	0.08114400000000001	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar_type_1	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_bpd1	male_unadjust_testosterone_bioavailable_imputation_log	0.0106 (0.0314)	(rg: 0.0106; 95% CI: -0.0509 ... 0.0721)	1115965.0	0.0106	0.0314	0.0615439999999999	-0.0509 ... 0.0721	0.7356	-0.0509439999999999	0.072144	1.0	0.0	0.0106	male	unadjust	testosterone_bioavailable_imputation_log	0.0808864	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	female_joint_1_oestradiol_log	nan (nan)	(rg: nan; 95% CI: nan ... nan)	1115965.0	nan	nan	nan	nan ... nan	nan	nan	nan	nan	nan	nan	female	joint_1	oestradiol_log	nan	logistic	joint	adjust	oestradiol_log
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	female_menstruation_regular_joint_1_oestradiol_imputation	0.0179 (0.1187)	(rg: 0.0179; 95% CI: -0.2148 ... 0.2506)	1115966.0	0.0179	0.1187	0.232652	-0.2148 ... 0.2506	0.8798	-0.214752	0.250552	1.0	0.0	0.0179	female_menstruation_regular	joint_1	oestradiol_imputation	0.3057712	logistic	joint	adjust	oestradiol_imputation
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	female_menstruation_regular_joint_1_oestradiol_imputation_log	0.1067 (0.1085)	(rg: 0.1067; 95% CI: -0.106 ... 0.3194)	1115966.0	0.1067	0.1085	0.21266	-0.106 ... 0.3194	0.3252	-0.1059599999999999	0.31936	1.0	0.0	0.1067	female_menstruation_regular	joint_1	oestradiol_imputation_log	0.279496	logistic	joint	adjust	oestradiol_imputation_log
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	female_menstruation_regular_joint_1_oestradiol_log	0.0136 (0.2561)	(rg: 0.0136; 95% CI: -0.4884 ... 0.5156)	1115966.0	0.0136	0.2561	0.501956	-0.4884 ... 0.5156	0.9577	-0.4883559999999999	0.5155559999999999	1.0	0.0	0.0136	female_menstruation_regular	joint_1	oestradiol_log	0.6597136	logistic	joint	adjust	oestradiol_log
