phenotype_primary	design	study_primary	study_secondary	summary_error	summary_interval	variants	correlation	standard_error	interval_95	confidence_95_range	probability	confidence_95_low	confidence_95_high	confidence_95_not_one	confidence_95_not_zero	correlation_absolute	cohort	model	phenotype_secondary	interval_99	dependence_type	model_context	model_adjustment	variable
bipolar	primaries_against_oestradiol_logistic	34002096_mullins_2021_all	female_menstruation_regular_unadjust_oestradiol_detection	0.0836 (0.1008)	(rg: 0.0836; 95% CI: -0.114 ... 0.2812)	1137123.0	0.0836	0.1008	0.197568	-0.114 ... 0.2812	0.4071	-0.113968	0.281168	1.0	0.0	0.0836	female_menstruation_regular	unadjust	oestradiol_detection	0.2596608	logistic	joint	unadjust	oestradiol_detection
bipolar	primaries_against_oestradiol_logistic	34002096_mullins_2021_all	female_perimenopause_joint_1_oestradiol_detection	-0.0162 (0.0802)	(rg: -0.0162; 95% CI: -0.1734 ... 0.141)	1137120.0	-0.0162	0.0802	0.1571919999999999	-0.1734 ... 0.141	0.8395	-0.1733919999999999	0.1409919999999999	1.0	0.0	0.0162	female_perimenopause	joint_1	oestradiol_detection	0.20659519999999998	logistic	joint	adjust	oestradiol_detection
bipolar	primaries_against_oestradiol_logistic	34002096_mullins_2021_all	female_perimenopause_unadjust_oestradiol_detection	-0.0212 (0.0837)	(rg: -0.0212; 95% CI: -0.1853 ... 0.1429)	1137122.0	-0.0212	0.0837	0.164052	-0.1853 ... 0.1429	0.8004	-0.185252	0.142852	1.0	0.0	0.0212	female_perimenopause	unadjust	oestradiol_detection	0.2156112	logistic	joint	unadjust	oestradiol_detection
bipolar	primaries_against_oestradiol_logistic	34002096_mullins_2021_all	female_postmenopause_joint_1_oestradiol_detection	-0.1603 (0.1126)	(rg: -0.1603; 95% CI: -0.381 ... 0.0604)	1137121.0	-0.1603	0.1126	0.220696	-0.381 ... 0.0604	0.1544	-0.380996	0.060396	1.0	0.0	0.1603	female_postmenopause	joint_1	oestradiol_detection	0.2900576	logistic	joint	adjust	oestradiol_detection
bipolar	primaries_against_oestradiol_logistic	34002096_mullins_2021_all	female_postmenopause_unadjust_oestradiol_detection	0.0725 (0.0689)	(rg: 0.0725; 95% CI: -0.0625 ... 0.2075)	1137121.0	0.0725	0.0689	0.135044	-0.0625 ... 0.2075	0.2924	-0.062544	0.207544	1.0	0.0	0.0725	female_postmenopause	unadjust	oestradiol_detection	0.17748640000000002	logistic	joint	unadjust	oestradiol_detection
bipolar	primaries_against_oestradiol_logistic	34002096_mullins_2021_all	female_premenopause_joint_1_oestradiol_detection	0.0347 (0.1592)	(rg: 0.0347; 95% CI: -0.2773 ... 0.3467)	1137126.0	0.0347	0.1592	0.312032	-0.2773 ... 0.3467	0.8272	-0.277332	0.346732	1.0	0.0	0.0347	female_premenopause	joint_1	oestradiol_detection	0.41009920000000005	logistic	joint	adjust	oestradiol_detection
bipolar	primaries_against_oestradiol_logistic	34002096_mullins_2021_all	female_premenopause_unadjust_oestradiol_detection	0.045 (0.0885)	(rg: 0.045; 95% CI: -0.1285 ... 0.2185)	1137123.0	0.045	0.0885	0.1734599999999999	-0.1285 ... 0.2185	0.6108	-0.1284599999999999	0.21846	1.0	0.0	0.045	female_premenopause	unadjust	oestradiol_detection	0.22797599999999998	logistic	joint	unadjust	oestradiol_detection
bipolar	primaries_against_oestradiol_logistic	34002096_mullins_2021_all	female_unadjust_oestradiol_detection	-0.0174 (0.0524)	(rg: -0.0174; 95% CI: -0.1201 ... 0.0853)	1137118.0	-0.0174	0.0524	0.102704	-0.1201 ... 0.0853	0.74	-0.120104	0.085304	1.0	0.0	0.0174	female	unadjust	oestradiol_detection	0.1349824	logistic	joint	unadjust	oestradiol_detection
bipolar	primaries_against_oestradiol_logistic	34002096_mullins_2021_all	male_age_high_joint_1_oestradiol_detection	-0.0643 (0.0758)	(rg: -0.0643; 95% CI: -0.2129 ... 0.0843)	1137124.0	-0.0643	0.0758	0.148568	-0.2129 ... 0.0843	0.3963	-0.212868	0.084268	1.0	0.0	0.0643	male_age_high	joint_1	oestradiol_detection	0.1952608	logistic	joint	adjust	oestradiol_detection
bipolar	primaries_against_oestradiol_logistic	34002096_mullins_2021_all	male_age_high_unadjust_oestradiol_detection	-0.0611 (0.072)	(rg: -0.0611; 95% CI: -0.2022 ... 0.08)	1137124.0	-0.0611	0.072	0.14112	-0.2022 ... 0.08	0.3964	-0.20222	0.08002	1.0	0.0	0.0611	male_age_high	unadjust	oestradiol_detection	0.185472	logistic	joint	unadjust	oestradiol_detection
bipolar	primaries_against_oestradiol_logistic	34002096_mullins_2021_all	male_age_low_joint_1_oestradiol_detection	-0.1032 (0.1456)	(rg: -0.1032; 95% CI: -0.3886 ... 0.1822)	1137125.0	-0.1032	0.1456	0.285376	-0.3886 ... 0.1822	0.4785	-0.388576	0.182176	1.0	0.0	0.1032	male_age_low	joint_1	oestradiol_detection	0.37506560000000005	logistic	joint	adjust	oestradiol_detection
bipolar	primaries_against_oestradiol_logistic	34002096_mullins_2021_all	male_age_low_unadjust_oestradiol_detection	-0.0872 (0.1279)	(rg: -0.0872; 95% CI: -0.3379 ... 0.1635)	1137125.0	-0.0872	0.1279	0.250684	-0.3379 ... 0.1635	0.4956	-0.337884	0.163484	1.0	0.0	0.0872	male_age_low	unadjust	oestradiol_detection	0.32947040000000005	logistic	joint	unadjust	oestradiol_detection
bipolar	primaries_against_oestradiol_logistic	34002096_mullins_2021_all	male_age_middle_joint_1_oestradiol_detection	0.0655 (0.0544)	(rg: 0.0655; 95% CI: -0.0411 ... 0.1721)	1137127.0	0.0655	0.0544	0.106624	-0.0411 ... 0.1721	0.2289	-0.0411239999999999	0.172124	1.0	0.0	0.0655	male_age_middle	joint_1	oestradiol_detection	0.1401344	logistic	joint	adjust	oestradiol_detection
bipolar	primaries_against_oestradiol_logistic	34002096_mullins_2021_all	male_age_middle_unadjust_oestradiol_detection	0.0588 (0.0546)	(rg: 0.0588; 95% CI: -0.0482 ... 0.1658)	1137127.0	0.0588	0.0546	0.107016	-0.0482 ... 0.1658	0.2818	-0.048216	0.165816	1.0	0.0	0.0588	male_age_middle	unadjust	oestradiol_detection	0.1406496	logistic	joint	unadjust	oestradiol_detection
bipolar	primaries_against_oestradiol_logistic	34002096_mullins_2021_all	male_joint_1_oestradiol_detection	-0.0084 (0.0424)	(rg: -0.0084; 95% CI: -0.0915 ... 0.0747)	1137120.0	-0.0084	0.0424	0.083104	-0.0915 ... 0.0747	0.8435	-0.091504	0.0747039999999999	1.0	0.0	0.0084	male	joint_1	oestradiol_detection	0.1092224	logistic	joint	adjust	oestradiol_detection
bipolar	primaries_against_oestradiol_logistic	34002096_mullins_2021_all	male_unadjust_oestradiol_detection	-0.0164 (0.0436)	(rg: -0.0164; 95% CI: -0.1019 ... 0.0691)	1137120.0	-0.0164	0.0436	0.085456	-0.1019 ... 0.0691	0.7062	-0.101856	0.069056	1.0	0.0	0.0164	male	unadjust	oestradiol_detection	0.1123136	logistic	joint	unadjust	oestradiol_detection
bipolar	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_all	female_joint_1_oestradiol_bioavailable_imputation_log	-0.0374 (0.0453)	(rg: -0.0374; 95% CI: -0.1262 ... 0.0514)	1137118.0	-0.0374	0.0453	0.0887879999999999	-0.1262 ... 0.0514	0.4087	-0.126188	0.0513879999999999	1.0	0.0	0.0374	female	joint_1	oestradiol_bioavailable_imputation_log	0.1166928	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_all	female_menstruation_regular_joint_1_oestradiol_bioavailable_imputation_log	0.0633 (0.1303)	(rg: 0.0633; 95% CI: -0.1921 ... 0.3187)	1137119.0	0.0633	0.1303	0.255388	-0.1921 ... 0.3187	0.6269	-0.192088	0.3186879999999999	1.0	0.0	0.0633	female_menstruation_regular	joint_1	oestradiol_bioavailable_imputation_log	0.33565280000000003	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_all	female_menstruation_regular_unadjust_oestradiol_bioavailable_imputation_log	0.0647 (0.1218)	(rg: 0.0647; 95% CI: -0.174 ... 0.3034)	1137119.0	0.0647	0.1218	0.238728	-0.174 ... 0.3034	0.5957	-0.174028	0.303428	1.0	0.0	0.0647	female_menstruation_regular	unadjust	oestradiol_bioavailable_imputation_log	0.3137568	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_all	female_perimenopause_joint_1_oestradiol_bioavailable_imputation_log	-0.0616 (0.093)	(rg: -0.0616; 95% CI: -0.2439 ... 0.1207)	1137118.0	-0.0616	0.093	0.18228	-0.2439 ... 0.1207	0.5077	-0.2438799999999999	0.12068	1.0	0.0	0.0616	female_perimenopause	joint_1	oestradiol_bioavailable_imputation_log	0.239568	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_all	female_perimenopause_unadjust_oestradiol_bioavailable_imputation_log	-0.0825 (0.0925)	(rg: -0.0825; 95% CI: -0.2638 ... 0.0988)	1137118.0	-0.0825	0.0925	0.1813	-0.2638 ... 0.0988	0.3724	-0.2638	0.0987999999999999	1.0	0.0	0.0825	female_perimenopause	unadjust	oestradiol_bioavailable_imputation_log	0.23828	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_all	female_postmenopause_joint_1_oestradiol_bioavailable_imputation_log	-0.0707 (0.0329)	(rg: -0.0707; 95% CI: -0.1352 ... -0.0062)	1137118.0	-0.0707	0.0329	0.064484	-0.1352 ... -0.0062	0.0316	-0.135184	-0.0062159999999999	1.0	1.0	0.0707	female_postmenopause	joint_1	oestradiol_bioavailable_imputation_log	0.0847504	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_all	female_postmenopause_unadjust_oestradiol_bioavailable_imputation_log	-0.0272 (0.0346)	(rg: -0.0272; 95% CI: -0.095 ... 0.0406)	1137118.0	-0.0272	0.0346	0.067816	-0.095 ... 0.0406	0.4314	-0.095016	0.040616	1.0	0.0	0.0272	female_postmenopause	unadjust	oestradiol_bioavailable_imputation_log	0.0891296	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_all	female_premenopause_joint_1_oestradiol_bioavailable_imputation_log	0.0693 (0.1216)	(rg: 0.0693; 95% CI: -0.169 ... 0.3076)	1137119.0	0.0693	0.1216	0.238336	-0.169 ... 0.3076	0.5688	-0.169036	0.307636	1.0	0.0	0.0693	female_premenopause	joint_1	oestradiol_bioavailable_imputation_log	0.3132416	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_all	female_premenopause_unadjust_oestradiol_bioavailable_imputation_log	0.1618 (0.1376)	(rg: 0.1618; 95% CI: -0.1079 ... 0.4315)	1137119.0	0.1618	0.1376	0.269696	-0.1079 ... 0.4315	0.2396	-0.1078959999999999	0.431496	1.0	0.0	0.1618	female_premenopause	unadjust	oestradiol_bioavailable_imputation_log	0.3544576	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_all	female_unadjust_oestradiol_bioavailable_imputation_log	-0.0381 (0.0434)	(rg: -0.0381; 95% CI: -0.1232 ... 0.047)	1137118.0	-0.0381	0.0434	0.085064	-0.1232 ... 0.047	0.38	-0.123164	0.046964	1.0	0.0	0.0381	female	unadjust	oestradiol_bioavailable_imputation_log	0.1117984	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_all	male_age_high_joint_1_oestradiol_bioavailable_imputation_log	-0.0715 (0.061)	(rg: -0.0715; 95% CI: -0.1911 ... 0.0481)	1137118.0	-0.0715	0.061	0.11956	-0.1911 ... 0.0481	0.2414	-0.19106	0.04806	1.0	0.0	0.0715	male_age_high	joint_1	oestradiol_bioavailable_imputation_log	0.157136	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_all	male_age_high_unadjust_oestradiol_bioavailable_imputation_log	-0.0663 (0.0585)	(rg: -0.0663; 95% CI: -0.181 ... 0.0484)	1137118.0	-0.0663	0.0585	0.11466	-0.181 ... 0.0484	0.2573	-0.18096	0.04836	1.0	0.0	0.0663	male_age_high	unadjust	oestradiol_bioavailable_imputation_log	0.15069600000000002	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_all	male_age_low_joint_1_oestradiol_bioavailable_imputation_log	-0.0446 (0.062)	(rg: -0.0446; 95% CI: -0.1661 ... 0.0769)	1137118.0	-0.0446	0.062	0.12152	-0.1661 ... 0.0769	0.4717	-0.16612	0.07692	1.0	0.0	0.0446	male_age_low	joint_1	oestradiol_bioavailable_imputation_log	0.159712	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_all	male_age_low_unadjust_oestradiol_bioavailable_imputation_log	-0.042 (0.0621)	(rg: -0.042; 95% CI: -0.1637 ... 0.0797)	1137118.0	-0.042	0.0621	0.121716	-0.1637 ... 0.0797	0.4987	-0.163716	0.079716	1.0	0.0	0.042	male_age_low	unadjust	oestradiol_bioavailable_imputation_log	0.15996960000000002	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_all	male_age_middle_joint_1_oestradiol_bioavailable_imputation_log	0.0529 (0.0566)	(rg: 0.0529; 95% CI: -0.058 ... 0.1638)	1137118.0	0.0529	0.0566	0.1109359999999999	-0.058 ... 0.1638	0.3497	-0.0580359999999999	0.1638359999999999	1.0	0.0	0.0529	male_age_middle	joint_1	oestradiol_bioavailable_imputation_log	0.1458016	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_all	male_age_middle_unadjust_oestradiol_bioavailable_imputation_log	0.0193 (0.0521)	(rg: 0.0193; 95% CI: -0.0828 ... 0.1214)	1137118.0	0.0193	0.0521	0.102116	-0.0828 ... 0.1214	0.7112	-0.082816	0.121416	1.0	0.0	0.0193	male_age_middle	unadjust	oestradiol_bioavailable_imputation_log	0.1342096	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_all	male_joint_1_oestradiol_bioavailable_imputation_log	-0.0208 (0.0345)	(rg: -0.0208; 95% CI: -0.0884 ... 0.0468)	1137118.0	-0.0208	0.0345	0.06762	-0.0884 ... 0.0468	0.5473	-0.08842	0.04682	1.0	0.0	0.0208	male	joint_1	oestradiol_bioavailable_imputation_log	0.088872	logistic	joint	adjust	oestradiol_bioavailable_imputation_log
bipolar	primaries_against_oestradiol_bioavailable_linear	34002096_mullins_2021_all	male_unadjust_oestradiol_bioavailable_imputation_log	-0.015 (0.0355)	(rg: -0.015; 95% CI: -0.0846 ... 0.0546)	1137118.0	-0.015	0.0355	0.0695799999999999	-0.0846 ... 0.0546	0.6724	-0.0845799999999999	0.0545799999999999	1.0	0.0	0.015	male	unadjust	oestradiol_bioavailable_imputation_log	0.09144799999999999	logistic	joint	unadjust	oestradiol_bioavailable_imputation_log
bipolar	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_all	female_joint_1_testosterone_bioavailable_imputation_log	0.0153 (0.023)	(rg: 0.0153; 95% CI: -0.0298 ... 0.0604)	1137118.0	0.0153	0.023	0.0450799999999999	-0.0298 ... 0.0604	0.506	-0.0297799999999999	0.0603799999999999	1.0	0.0	0.0153	female	joint_1	testosterone_bioavailable_imputation_log	0.059248	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_all	female_menstruation_regular_joint_1_testosterone_bioavailable_imputation_log	-0.0046 (0.044)	(rg: -0.0046; 95% CI: -0.0908 ... 0.0816)	1137119.0	-0.0046	0.044	0.08624	-0.0908 ... 0.0816	0.916	-0.09084	0.0816399999999999	1.0	0.0	0.0046	female_menstruation_regular	joint_1	testosterone_bioavailable_imputation_log	0.113344	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_all	female_menstruation_regular_unadjust_testosterone_bioavailable_imputation_log	0.0084 (0.0429)	(rg: 0.0084; 95% CI: -0.0757 ... 0.0925)	1137119.0	0.0084	0.0429	0.084084	-0.0757 ... 0.0925	0.8453	-0.075684	0.092484	1.0	0.0	0.0084	female_menstruation_regular	unadjust	testosterone_bioavailable_imputation_log	0.11051040000000001	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_all	female_perimenopause_joint_1_testosterone_bioavailable_imputation_log	0.0017 (0.0481)	(rg: 0.0017; 95% CI: -0.0926 ... 0.096)	1137118.0	0.0017	0.0481	0.094276	-0.0926 ... 0.096	0.9713	-0.092576	0.0959759999999999	1.0	0.0	0.0017	female_perimenopause	joint_1	testosterone_bioavailable_imputation_log	0.12390559999999999	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_all	female_perimenopause_unadjust_testosterone_bioavailable_imputation_log	-0.0249 (0.0469)	(rg: -0.0249; 95% CI: -0.1168 ... 0.067)	1137118.0	-0.0249	0.0469	0.0919239999999999	-0.1168 ... 0.067	0.5947	-0.1168239999999999	0.067024	1.0	0.0	0.0249	female_perimenopause	unadjust	testosterone_bioavailable_imputation_log	0.1208144	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_all	female_postmenopause_joint_1_testosterone_bioavailable_imputation_log	0.0098 (0.0251)	(rg: 0.0098; 95% CI: -0.0394 ... 0.059)	1137118.0	0.0098	0.0251	0.049196	-0.0394 ... 0.059	0.6959	-0.039396	0.058996	1.0	0.0	0.0098	female_postmenopause	joint_1	testosterone_bioavailable_imputation_log	0.06465760000000001	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_all	female_postmenopause_unadjust_testosterone_bioavailable_imputation_log	-0.0101 (0.0264)	(rg: -0.0101; 95% CI: -0.0618 ... 0.0416)	1137118.0	-0.0101	0.0264	0.051744	-0.0618 ... 0.0416	0.7009	-0.0618439999999999	0.041644	1.0	0.0	0.0101	female_postmenopause	unadjust	testosterone_bioavailable_imputation_log	0.0680064	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_all	female_premenopause_joint_1_testosterone_bioavailable_imputation_log	0.0244 (0.0515)	(rg: 0.0244; 95% CI: -0.0765 ... 0.1253)	1137119.0	0.0244	0.0515	0.1009399999999999	-0.0765 ... 0.1253	0.6352	-0.0765399999999999	0.1253399999999999	1.0	0.0	0.0244	female_premenopause	joint_1	testosterone_bioavailable_imputation_log	0.132664	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_all	female_premenopause_unadjust_testosterone_bioavailable_imputation_log	0.0596 (0.043)	(rg: 0.0596; 95% CI: -0.0247 ... 0.1439)	1137119.0	0.0596	0.043	0.08428	-0.0247 ... 0.1439	0.1656	-0.0246799999999999	0.14388	1.0	0.0	0.0596	female_premenopause	unadjust	testosterone_bioavailable_imputation_log	0.11076799999999999	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_all	female_unadjust_testosterone_bioavailable_imputation_log	-0.0094 (0.0239)	(rg: -0.0094; 95% CI: -0.0562 ... 0.0374)	1137118.0	-0.0094	0.0239	0.046844	-0.0562 ... 0.0374	0.6928	-0.056244	0.037444	1.0	0.0	0.0094	female	unadjust	testosterone_bioavailable_imputation_log	0.06156640000000001	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_all	male_age_high_joint_1_testosterone_bioavailable_imputation_log	-0.0057 (0.056)	(rg: -0.0057; 95% CI: -0.1155 ... 0.1041)	1137118.0	-0.0057	0.056	0.10976	-0.1155 ... 0.1041	0.9192	-0.11546	0.10406	1.0	0.0	0.0057	male_age_high	joint_1	testosterone_bioavailable_imputation_log	0.144256	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_all	male_age_high_unadjust_testosterone_bioavailable_imputation_log	-0.0207 (0.0552)	(rg: -0.0207; 95% CI: -0.1289 ... 0.0875)	1137118.0	-0.0207	0.0552	0.108192	-0.1289 ... 0.0875	0.7079	-0.128892	0.087492	1.0	0.0	0.0207	male_age_high	unadjust	testosterone_bioavailable_imputation_log	0.1421952	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_all	male_age_low_joint_1_testosterone_bioavailable_imputation_log	-0.0159 (0.0409)	(rg: -0.0159; 95% CI: -0.0961 ... 0.0643)	1137118.0	-0.0159	0.0409	0.080164	-0.0961 ... 0.0643	0.6975	-0.096064	0.064264	1.0	0.0	0.0159	male_age_low	joint_1	testosterone_bioavailable_imputation_log	0.1053584	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_all	male_age_low_unadjust_testosterone_bioavailable_imputation_log	-0.0204 (0.0395)	(rg: -0.0204; 95% CI: -0.0978 ... 0.057)	1137118.0	-0.0204	0.0395	0.07742	-0.0978 ... 0.057	0.6065	-0.09782	0.05702	1.0	0.0	0.0204	male_age_low	unadjust	testosterone_bioavailable_imputation_log	0.10175200000000001	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_all	male_age_middle_joint_1_testosterone_bioavailable_imputation_log	0.0396 (0.04)	(rg: 0.0396; 95% CI: -0.0388 ... 0.118)	1137118.0	0.0396	0.04	0.0784	-0.0388 ... 0.118	0.3218	-0.0387999999999999	0.118	1.0	0.0	0.0396	male_age_middle	joint_1	testosterone_bioavailable_imputation_log	0.10304	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_all	male_age_middle_unadjust_testosterone_bioavailable_imputation_log	0.0406 (0.0392)	(rg: 0.0406; 95% CI: -0.0362 ... 0.1174)	1137118.0	0.0406	0.0392	0.076832	-0.0362 ... 0.1174	0.3001	-0.036232	0.117432	1.0	0.0	0.0406	male_age_middle	unadjust	testosterone_bioavailable_imputation_log	0.1009792	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_all	male_joint_1_testosterone_bioavailable_imputation_log	0.0049 (0.0299)	(rg: 0.0049; 95% CI: -0.0537 ... 0.0635)	1137118.0	0.0049	0.0299	0.0586039999999999	-0.0537 ... 0.0635	0.8708	-0.0537039999999999	0.0635039999999999	1.0	0.0	0.0049	male	joint_1	testosterone_bioavailable_imputation_log	0.0770224	logistic	joint	adjust	testosterone_bioavailable_imputation_log
bipolar	primaries_against_testosterone_bioavailable_linear	34002096_mullins_2021_all	male_unadjust_testosterone_bioavailable_imputation_log	0.0109 (0.0299)	(rg: 0.0109; 95% CI: -0.0477 ... 0.0695)	1137118.0	0.0109	0.0299	0.0586039999999999	-0.0477 ... 0.0695	0.7168	-0.0477039999999999	0.069504	1.0	0.0	0.0109	male	unadjust	testosterone_bioavailable_imputation_log	0.0770224	logistic	joint	unadjust	testosterone_bioavailable_imputation_log
bipolar	primaries_against_oestradiol_linear	34002096_mullins_2021_all	female_joint_1_oestradiol_log	nan (nan)	(rg: nan; 95% CI: nan ... nan)	1137118.0	nan	nan	nan	nan ... nan	nan	nan	nan	nan	nan	nan	female	joint_1	oestradiol_log	nan	logistic	joint	adjust	oestradiol_log
bipolar	primaries_against_oestradiol_linear	34002096_mullins_2021_all	female_menstruation_regular_joint_1_oestradiol_imputation	-0.0338 (0.1221)	(rg: -0.0338; 95% CI: -0.2731 ... 0.2055)	1137119.0	-0.0338	0.1221	0.239316	-0.2731 ... 0.2055	0.782	-0.273116	0.205516	1.0	0.0	0.0338	female_menstruation_regular	joint_1	oestradiol_imputation	0.3145296	logistic	joint	adjust	oestradiol_imputation
bipolar	primaries_against_oestradiol_linear	34002096_mullins_2021_all	female_menstruation_regular_joint_1_oestradiol_imputation_log	0.0794 (0.1052)	(rg: 0.0794; 95% CI: -0.1268 ... 0.2856)	1137119.0	0.0794	0.1052	0.206192	-0.1268 ... 0.2856	0.4505	-0.126792	0.2855919999999999	1.0	0.0	0.0794	female_menstruation_regular	joint_1	oestradiol_imputation_log	0.2709952	logistic	joint	adjust	oestradiol_imputation_log
bipolar	primaries_against_oestradiol_linear	34002096_mullins_2021_all	female_menstruation_regular_joint_1_oestradiol_log	0.0019 (0.2116)	(rg: 0.0019; 95% CI: -0.4128 ... 0.4166)	1137119.0	0.0019	0.2116	0.414736	-0.4128 ... 0.4166	0.9929	-0.412836	0.416636	1.0	0.0	0.0019	female_menstruation_regular	joint_1	oestradiol_log	0.5450816	logistic	joint	adjust	oestradiol_log
bipolar	primaries_against_oestradiol_linear	34002096_mullins_2021_all	female_menstruation_regular_unadjust_oestradiol_imputation	-0.0136 (0.1154)	(rg: -0.0136; 95% CI: -0.2398 ... 0.2126)	1137119.0	-0.0136	0.1154	0.226184	-0.2398 ... 0.2126	0.9064	-0.239784	0.212584	1.0	0.0	0.0136	female_menstruation_regular	unadjust	oestradiol_imputation	0.2972704	logistic	joint	unadjust	oestradiol_imputation
bipolar	primaries_against_oestradiol_linear	34002096_mullins_2021_all	female_menstruation_regular_unadjust_oestradiol_imputation_log	0.0639 (0.0881)	(rg: 0.0639; 95% CI: -0.1088 ... 0.2366)	1137119.0	0.0639	0.0881	0.172676	-0.1088 ... 0.2366	0.4681	-0.108776	0.236576	1.0	0.0	0.0639	female_menstruation_regular	unadjust	oestradiol_imputation_log	0.2269456	logistic	joint	unadjust	oestradiol_imputation_log
bipolar	primaries_against_oestradiol_linear	34002096_mullins_2021_all	female_menstruation_regular_unadjust_oestradiol_log	0.0385 (0.1652)	(rg: 0.0385; 95% CI: -0.2853 ... 0.3623)	1137119.0	0.0385	0.1652	0.323792	-0.2853 ... 0.3623	0.8159	-0.285292	0.362292	1.0	0.0	0.0385	female_menstruation_regular	unadjust	oestradiol_log	0.4255552	logistic	joint	unadjust	oestradiol_log
bipolar	primaries_against_oestradiol_linear	34002096_mullins_2021_all	female_perimenopause_joint_1_oestradiol_imputation	-0.0985 (0.1114)	(rg: -0.0985; 95% CI: -0.3168 ... 0.1198)	1137118.0	-0.0985	0.1114	0.2183439999999999	-0.3168 ... 0.1198	0.3764	-0.316844	0.1198439999999999	1.0	0.0	0.0985	female_perimenopause	joint_1	oestradiol_imputation	0.2869664	logistic	joint	adjust	oestradiol_imputation
